id,publication_year,countries_str
W587221734,2007,NA
W2004690028,1995,GB
W2117196536,2015,CA
W1512037604,1993,NA
W2037740990,1982,US
W1985156790,1988,US
W1973747955,2014,US
W2887306438,2012,US
W2801497001,2010,NA
W4302411475,1992,NA
W2087940752,2002,NA
W3172139010,2020,NA
W1979597688,2013,GB
W6986823036,2014,NA
W2014864037,2006,AU
W2603061274,2014,NA
W2004487063,2010,NA
W3198401230,2021,PL
W2224357023,2010,NA
W2014703436,2005,US
W6959486025,2015,CA
W6977300115,1999,NA
W2150127280,2009,NA
W1524371952,1992,GB
W7001599327,1966,NA
W2013592657,1940,NA
W2070103088,2009,AU;MY
W6888786685,2016,NA
W4233515112,1998,NA
W2144874182,2009,US
W2013376900,1999,US
W2950090310,2002,CA
W1585563739,2007,NA
W2755331284,1989,NA
W2113877376,2011,CA
W2129213188,2013,NA
W2100006640,2006,US
W1985683154,1991,US
W2792422804,2018,ES
W1570651926,2008,IE
W2282116540,1999,NA
W1979701466,1996,DK
W232655087,2000,US
W2323123326,2013,NA
W2043549430,2002,GB
W2048375915,1998,NA
W2137426032,2007,US
W6940173686,NA,NA
W157617979,2004,NA
W2886071549,2012,NA
W4241595059,2005,NA
W2177985489,2011,CA;GB
W6942267495,2021,NA
W2250263133,2011,SE
W4237910476,2010,NA
W2053804523,2005,GB
W6936217115,2006,NA
W4297684735,2015,NA
W2789063819,2005,NA
W2049380851,2000,JP
W650986775,1950,NA
W2042822564,2005,DE;GB
W2014286915,2014,DE;NL
W2062855263,1991,CA
W7017577568,1978,NA
W2159397589,2009,US
W4300748073,2000,NA
W4240150825,2017,DE;US
W4293231372,2022,NA
W2022730097,2005,US
W1979068940,1997,US
W2141766660,2008,GB;IT;US
W112296066,2012,NA
W2065327270,2002,CA
W2883195514,2018,NA
W2410857158,2016,FR
W2564368184,2016,NA
W2155322595,1980,CA
W2408005737,2011,US
W2105330923,2004,DE
W3017898418,2016,NA
W2559941959,2016,AT;ES
W2113641473,1991,CA;NZ
W2089798447,2008,US
W1973482080,2011,FI
W7097050019,2016,NA
W2090937473,1997,NA
W2183879702,2010,NA
W2232943036,2010,US
W6990061332,2001,NA
W1567730093,2006,NA
W4285068309,2020,FR;US
W1520319298,2000,NA
W2473206977,2008,NA
W1545469385,2008,NA
W4232529941,2018,US
W1807820360,2011,GB
W645952331,1984,NA
W4236897947,1991,US
W4362517804,2008,NA
W4301353258,1976,US
W3171787468,2016,NA
W2461723275,2016,GB
W1975392791,2005,US
W6887795132,2021,CA
W2101445598,2006,US
W2143669109,1976,NA
W593855173,2010,NA
W19275816,2008,NA
W1511342409,1997,FI
W2055602674,2006,GB
W2143426320,2002,US
W1482285819,2003,NA
W565455445,2002,NA
W2105045857,1998,US
W4246027123,2013,DE
W2010622566,1980,US
W2010382625,1997,US
W2140939560,2007,US
W2020956012,2000,DE
W1977063241,2008,JP;US
W1993997371,2009,AU
W1966423308,2012,CA
W2434876547,2016,FR
W2023165546,2010,US
W399944182,2002,NA
W1513571002,2005,CN
W2092546171,1998,GB;US
W7020597564,1996,NA
W7100467386,2015,NA
W1582221946,2013,NA
W2088891449,1994,NA
W2278717175,2015,NA
W1765144422,2012,US
W2151196269,2012,US
W63741873,1999,US
W4388152766,2008,NA
W1849380654,2011,GB
W4253433681,2001,NA
W2038261488,1983,NA
W1989597095,1975,US
W1606480292,1998,DE;GB;NL
W182248535,2002,NA
W160256419,2006,NA
W2312538388,1962,NA
W1615991656,2015,IL
W655177190,2019,NA
W1587302206,2002,US
W1992683291,1995,NA
W2048025479,1965,NZ
W6907767256,2008,NA
W3199313930,2012,GB
W2028445099,1999,NA
W2010169953,2002,US
W1986930961,2009,US
W2281972822,2015,NA
W2008679785,2013,NA
W2173311347,2014,US
W1970182655,1994,US
W2106432738,2008,NA
W6960175579,2015,NA
W2487111087,1994,NA
W2249589069,1996,NA
W2021198451,2011,US
W2233372923,2008,NA
W1040172929,2012,NA
W2736287575,2012,IL
W2039320347,2001,FR
W2037186474,2014,GB
W2139689513,2002,NA
W2802675004,2010,BG
W6890015764,2013,NA
W382225771,1996,NA
W4240323605,1925,NA
W4327522128,2018,NA
W2998574808,1993,US
W2098524338,2012,BE;GB;NL;NZ;US
W2080219709,1998,AU
W2019704491,1979,US
W2278854812,2018,DE
W2042330344,2003,NA
W2887777871,2016,NA
W2197081628,2010,GB
W2048600471,1999,US
W4251429397,2003,CA
W1931750278,2012,NA
W2130993202,2013,NA
W2258614675,1991,NA
W2952098430,1994,NA
W2075164771,1994,NO
W2728353668,2015,NA
W2508920525,2016,NA
W3160860426,2021,US
W2112164461,2015,GB
W2599454391,2013,NA
W2016815329,1995,FR
W1532362218,2006,GB
W2076522290,1998,CA
W4205639047,2009,GB
W2069172670,2009,US
W6930436085,2025,DE
W2954211942,2019,CA
W4300889299,2015,NA
W2068838907,2010,US
W3179484032,2021,NA
W2097606805,2003,US
W2117443849,2006,US
W2158791046,2005,GB
W2785402374,2017,NA
W7098272797,1999,NA
W2492939375,2011,NA
W2164634022,2003,AU
W1533349965,2006,GR
W3013515182,2014,NA
W2003000826,2003,GB
W2115570304,2007,AT;BG;GB;US
W1591007150,2008,PT
W1485109029,2003,DE
W1581547891,2011,DE;NL
W2245105528,2000,NA
W3111780165,2020,TW
W1968519644,2001,NA
W1525136198,1983,NA
W6899120587,2011,NA
W2046571737,2009,NA
W2069425556,1992,NL
W6929602489,2020,NA
W1486511230,1987,NA
W2155831461,2007,AU
W1684840287,2009,BE
W2085086988,1977,NA
W2320575080,1984,NA
W2082736143,2011,NA
W2164227198,2010,NL
W2906817812,2018,NA
W3089609260,2020,ES
W90672828,2014,US
W2031787665,2003,CN
W2012612167,2003,AU
W2281740187,1996,NA
W6931004458,2016,NA
W1657013754,2009,US
W2528809416,2016,US
W3123492011,2016,NA
W2000569830,1994,US
W1866715767,2013,NA
W2054579058,1996,TW
W2107317033,2002,NA
W7098389669,2009,NA
W6943810690,2019,DE
W1991432298,2005,CA
W1599238028,2008,US
W4300546544,1991,NA
W3020069568,2016,NA
W2157657235,1999,NA
W2137079713,1993,US
W1892040917,2001,NA
W2399198658,2000,GB;IT;US
W2168297987,2011,US
W2021540580,2010,SE
W3162754366,2021,JP
W6980779235,1982,NA
W7018294303,2009,NA
W3116757623,2013,NA
W7099660349,2015,NA
W579480611,1996,NA
W3020931174,2017,NA
W4248023810,2006,NA
W262555460,2006,NA
W1538327173,2013,AT;DE;US
W2093962135,2010,NA
W193479587,2004,NA
W7095177021,2012,NA
W2250876140,2010,US
W1490094884,2007,NO
W1563052720,2004,NA
W2807488797,2018,ES
W7020671259,2002,NA
W1982672454,2003,NA
W2906783149,2018,IT
W132111329,1963,NA
W1578503079,2006,US
W2886763993,2012,NA
W1979983754,2008,NL
W1980564174,2002,NA
W2606029294,2017,US
W4246676131,2001,NA
W2023363262,2010,US
W2889152110,2013,NA
W2233384038,2015,GB;US
W352046256,2015,GB
W2076638146,1988,CA
W1988343039,2000,GB
W2288780076,1982,NA
W2064458621,2011,CH
W2040062114,2004,US
W6943644750,2016,DE;NL
W2888045868,2012,DE
W4298841877,2015,NA
W3146366153,2010,NA
W2031474728,2006,IL
W1566546168,2006,NA
W337668662,2001,GB
W2148078886,2009,US
W1491083719,2006,US
W58740868,2006,AU
W2039079068,1954,NA
W585896349,2017,NA
W7073713332,2005,NA
W341593433,1984,NA
W2009659525,2003,GB;IE
W1833236779,2010,US
W2002213703,2013,US
W4213452497,1999,NA
W2023986414,2002,NA
W2095885230,2008,US
W2176561301,2007,NA
W2952582174,2019,FR;IL
W2071940869,2003,US
W1566768190,2005,NL;US
W72159698,1992,NA
W2158131652,2014,NA
W2059854003,1998,NA
W3157297172,2021,US
W590848369,2008,NA
W7020902481,2005,NA
W2153579005,2013,US
W1972694649,2005,CA
W2006613335,2009,US
W2787157843,1982,NA
W2134389010,2009,US
W6941070314,2009,NA
W4232388412,1970,NA
W2067191022,2002,US
W3197150955,2021,NA
W2767225759,2017,AT
W2137958601,2010,GB;US
W2657046718,2017,CN;GB;PK;ZA
W1836023969,2005,US
W3093690080,2020,NA
W6887639940,2018,RU
W1520377376,1999,US
W2141802275,2011,DE;GB
W2478719428,2004,NA
W2023981852,2002,NA
W2118965652,2013,RS
W2126094488,2003,SI
W2011669570,2009,DE
W2014143342,1975,ZA
W7048155114,2016,NA
W2145148619,1993,NA
W1495504619,1996,NA
W3119397814,2001,NA
W2730029372,2011,BR
W2497982338,1993,NA
W3147315900,1997,NA
W2282717847,2015,NA
W2260509623,1991,FR
W4254989944,1998,JP;US
W1543271286,2000,NA
W4205750522,2009,FR
W4249825799,2015,NA
W2953938235,1999,NA
W2077832206,2012,US
W1981920898,2012,DE;ES;IE;NL
W268572385,1994,NA
W2317183416,2012,NA
W4320013818,2023,NA
W2515070191,2016,US
W2490407402,2014,NA
W2506757719,1994,NA
W2949780281,2019,AT;CH;DE;ES;FI;GB;GR
W2036726385,2012,US
W4416848509,2025,NA
W2620364655,2005,CA
W2616944770,2016,FR
W2617002442,2008,CA;GB
W2619320660,2008,NA
W2619277705,2012,US
W2603324824,2007,GB
W2619408079,2012,US
W2618153646,2005,GB
W2596969499,2005,GB;IT
W2619508393,2013,GB;IS
W4388344315,2002,NA
W4388122661,1994,NA
W290275416,2011,GU
W4388123051,1995,NA
W4388389077,1995,NA
W7112214060,NA,NA
W7112069049,1953,NA
W7112595122,1980,NA
W7113325977,1976,NA
W7047804200,1978,NA
W7047896720,2013,NA
W7112753522,1962,NA
W7112738941,2004,NA
W7113387311,1972,NA
W7111729498,1971,NA
W7113550636,1929,NA
W7115575732,2009,NA
W4402868830,2009,NA
W4379805338,2014,NA
W4389430586,2023,NA
W4386162816,2023,NA
W4391816076,2024,NA
W4390757944,2023,NA
W4391003088,2024,NA
W4381611692,2023,NA
W4408669000,2024,NA
W4387274495,2018,NA
W202708134,2025,NA
W4408357559,2025,NA
W2614447234,2004,NA
W4400122759,2011,NA
W3125831864,2020,NA
W4401262917,2013,NA
W4407056540,2022,NA
W4387376602,2023,NA
W4399199218,1980,NA
W4317928950,2012,NA
W4293359069,2023,NA
W4401198512,1987,NA
W4402723339,2024,CN
W4404563566,2024,NA
W4404476099,2016,NA
W4404478335,2016,NA
W4408228461,2001,NA
W7118967271,1988,NA
W104387568,1996,US
W2798362442,2018,DE
W3169483174,2021,US
W1891628650,2012,NA
W2171310595,2015,IT
W2138199375,2002,US
W2928502135,1991,US
W916161589,2011,NA
W4236823841,2018,NA
W3003385079,2020,DE
W2141362318,2007,GB;US
W4237259016,2012,NA
W1631260214,2002,NA
W2787677190,2017,AT
W2125297759,2005,US
W2097706568,1987,US
W2339840868,2016,IT;US
W2951187834,2019,GB
W1985803071,1985,NA
W1983850915,2011,DE
W2230587849,2016,GB
W2762642086,2017,NA
W2036948072,1993,NL
W2122585011,2009,CH;DE;PK;US
W2091636366,2011,US
W2033069678,2009,GB;US
W2158943277,2008,CA;FR
W1993436622,2014,AT
W2160243635,2013,DE;ES
W2003370949,2006,US
W2411138432,2015,GB;US
W1987172718,2009,GB
W1591752624,2015,NA
W2127160125,2013,GB;SE
W2014167464,2008,GB
W4207041113,1999,NA
W2782830987,2018,AT;AU;CA;GB
W2104131505,2013,GB
W3112784172,2020,DE
W4245874722,2007,NA
W1565341686,2014,CA;KR
W2134031328,2003,US
W2130210787,2004,US
W2107483875,2006,FR;US
W2067456760,2009,CA;GB;SE
W2133559194,2015,US
W2165857685,2005,CA;GB;US
W2094398406,2008,US
W2000196122,2009,AU;NL
W2323640617,1951,NA
W2053248591,2002,CH;ES;IT
W2111642621,2004,US
W1939808012,2015,GB
W2137249711,2013,BE;FR;GB
W2048843534,2011,NL;US
W2028695285,2014,FR
W2058787788,2005,FR
W2152245018,2006,US
W2202953107,2015,CA
W2082735203,2007,NL
W2555737633,2016,IN
W2124166542,2002,GB
W1997679156,1998,US
W2022739457,2009,JP
W2057300723,2005,CA;US
W2151999543,2006,AU
W1518804275,2013,US
W2047583926,2009,DE
W2169530826,2014,US
W2088646280,1996,JP
W2143514796,2003,GB
W2115209721,2004,NL
W2102378236,2012,US
W1569901886,2003,GB
W4241151676,2004,US
W2167482691,1991,US
W2030026550,1993,US
W1892813713,2008,DE
W1984284869,1966,CA
W2080025064,2013,US
W2069843624,2014,FI;FR
W2066216990,2006,DE;FI
W1607983314,2002,GB
W4252060112,2000,GB
W2017805164,1992,NA
W2161574341,2007,NL
W2163224477,2006,NL
W2050381689,1989,NA
W2096975878,2013,US
W2471633190,2016,US
W2093605115,2008,CN
W2052135643,1991,FR
W1609144197,2011,CH
W102708294,2007,DE;US
W2293081954,2015,NA
W2926555354,2019,GB;US
W3214703449,2005,NA
W2039708501,1989,US
W1669238674,1992,NA
W1604953524,2004,US
W2022184030,2004,GB
W4229954498,1983,NA
W3114950584,2020,DE
W2401830275,2007,US
W1908861937,2010,HK;US
W2045981439,2003,NA
W2921596091,2019,BE;NL
W2320952770,2013,CA
W2251803266,2014,IT
W1501095784,2019,NA
W4248981302,2019,NA
W4293165023,2019,NA
W4246066374,2013,NA
W4244210787,2018,NA
W7127689651,2018,NA
W4210456452,2020,NA
W2499339874,2014,NA
W4230720829,2020,NA
W2784159003,2018,NA
W7020314027,2002,NA
W7010195414,1984,NA
W2050206698,1986,NA
W1596675947,2010,CH
W2081748579,2006,IN
W1990587423,2010,AT;DE
W7015088525,2011,US
W7029247292,2003,NA
W6980919693,2021,NA
W6940487303,2013,NA
W7073993557,2002,NA
W2579836477,2014,IT
W2967571762,2013,NA
W7045651310,NA,NA
W7056837431,2021,NA
W6996489933,2013,NA
W7036451246,2009,NA
W2506553925,2016,CH
W2918310011,2018,NA
W3037632684,NA,NA
W7047000928,1998,NA
W6987951057,2017,NA
W7086619667,2023,NA
W2240027814,2012,NA
W7010917932,NA,NA
W7043971124,2005,NA
W7065287616,1994,NA
W7074057441,2010,NA
W7059833723,2010,NA
W7042365263,2002,NA
W7071865126,2014,NA
W7051946540,2017,NA
W6980239751,NA,NA
W7010085814,2011,NA
W7051263614,2006,NA
W1169217548,2015,NA
W7066251013,2010,NA
W4300769019,2011,NA
W1810869966,1997,US
W1513968741,1989,NA
W7072025654,2016,NA
W7058921193,NA,NA
W6997011458,1999,NA
W7053441654,2022,NA
W2801425947,1989,NA
W6995855451,2008,NA
W6999168006,1993,NA
W2894909149,2014,CA
W7006059461,1995,NA
W7062190016,1997,NA
W7019274407,NA,NA
W7018468752,1994,NA
W62784252,2011,NA
W7034417891,NA,NA
W7042557581,2007,US
W7065698424,2008,NA
W2783132087,2016,FR
W7024572898,2003,NA
W7046137266,1996,NA
W7035411103,1995,NA
W7028173329,2006,NA
W7074728473,2003,NA
W7045637780,2011,NA
W7018916397,2007,NA
W4412284948,2011,NA
W7027290246,2012,NA
W7017401336,2004,NA
W7073525309,2006,NA
W7054174936,2006,NA
W7052830243,2012,NA
W2473143589,1998,NA
W7004633444,NA,NA
W7028963041,1991,NA
W7032968115,2024,NA
W7010963888,1715,NA
W6980431291,1905,NA
W176045036,2016,NA
W7028025002,2006,NA
W7049067876,NA,NA
W6884735911,NA,NA
W7024332631,2002,NA
W7024430654,2004,NA
W6989637083,NA,NA
W6979853279,2011,NA
W7002267787,2009,NA
W1491797991,2005,DE;US
W2246928359,1999,NA
W2735411081,2016,NA
W2893765306,2018,DE;IT
W7074630893,2015,NA
W7042953996,2004,NA
W7019844611,2008,NA
W7043666125,2007,NA
W7033705116,NA,NA
W7073557561,2011,NA
W7030321961,2014,NA
W7055464608,1867,NA
W7001530380,2010,CH
W7052573887,2017,NA
W7019851317,2021,NA
W7071333014,2018,NA
W6992787359,2012,NA
W7038659603,2017,NA
W6986198895,2015,NA
W7028732566,2007,NA
W6991174450,2011,NA
W7011096466,NA,NA
W7007256499,1967,NA
W7010274586,NA,NA
W6948250295,2000,NA
W2618594768,2008,NA
W7002612789,1985,NA
W6998513564,2008,NA
W6994250168,2018,NA
W6986118740,2001,NA
W7032650626,2013,US
W3173683060,1993,NA
W7035009061,NA,NA
W7001276171,2010,NA
W6996848595,1995,NA
W7067747969,2011,NA
W7019697342,NA,NA
W7023498502,2014,NA
W7001918714,1957,NA
W109227934,1999,NA
W150329035,2004,CN;US
W7048038887,1994,NA
W2612034571,2016,NA
W6994256102,2011,NA
W6981560543,2012,NA
W1512175247,2010,NA
W1039765308,1997,NA
W7051362568,2015,NA
W7046533357,2012,NA
W999675304,2012,NA
W7075582732,2002,NA
W4391518469,2013,NA
W7014204963,2010,NA
W7016429901,1971,NA
W2747316933,1999,NA
W7000626780,2008,NA
W7059359188,2008,NA
W7000555711,2006,NA
W4301667328,2013,CH
W7047636377,2009,NA
W7004808317,2016,NA
W7034994014,2018,NA
W2530923448,2002,NA
W7103300475,2012,NA
W7002384202,2009,NA
W6999547532,2021,CA
W7025116215,1991,NA
W6989360090,2008,NA
W7023989465,2006,NA
W7048349231,2015,NA
W6988113263,2016,NA
W7052994209,2004,NA
W7006516100,2011,NA
W6991053372,2011,NA
W6992618999,NA,NA
W7048262949,2002,NA
W7027518987,2011,NA
W2590018021,2007,NA
W7054604973,2019,NA
W7060683809,2020,NA
W6999406551,2001,NA
W6991315538,1999,NA
W6989702606,2006,NA
W51597254,2003,NA
W2736553708,2014,NA
W6983682869,2002,NA
W7075317913,2013,NA
W4312214273,2008,GB
W7021258020,2014,NA
W6997885337,2006,NA
W7064371083,2011,NA
W6996284048,2009,NA
W7000044735,2014,NA
W7064347687,NA,NA
W7007862486,2011,NA
W7019472980,1991,NA
W7014781422,NA,NA
W7025475548,1999,NA
W7024968913,2012,NA
W7067776583,1994,NA
W6991392134,1982,NA
W2594680863,2016,NA
W7038058711,2004,NA
W6892988172,2024,NA
W2245509677,2007,NA
W7045174226,1999,NA
W4207089803,2008,FR
W7111118459,NA,NA
W7074137364,2008,NA
W7115320137,1990,NA
W7122350587,1998,NA
W6980132155,2016,NA
W6910430531,2015,NA
W7017358272,2014,NA
W4293873703,2013,NA
W6949157169,2024,NA
W7113354303,2017,NA
W2591668238,2010,FR
W4386270396,1995,FR
W6997411744,2012,NA
W6979931087,2004,NA
W4362132627,2004,NA
W4298513266,1998,FR;US
W6994488609,2005,NA
W7008606232,2006,NA
W7012269977,1868,NA
W7001657011,2008,NA
W7113751223,2025,NA
W7111215707,NA,NA
W7115411547,1999,NA
W7067262731,2017,NA
W7111275245,NA,NA
W2772090012,2017,NA
W7094431424,2013,NA
W7060605948,2008,NA
W7032023249,2008,JP
W2561816456,2016,RU
W2599750269,2017,NA
W6921077173,2018,NA
W6921071647,2018,NA
W3098896920,2017,NA
W7114916590,2025,NA
W6921285194,2016,NA
W7103535362,1993,NA
W6991038817,2016,NA
W7128593404,2013,NA
W2076372637,2008,CH;GB
W2038032083,2008,DE
W2062304357,1994,US
W2514454423,2016,US
W2742957587,2013,NA
W3094140582,2021,DE;TW
W7097126823,2008,NA
W2549919720,2013,NA
W7097951084,2008,NA
W7095164411,2000,NA
W7096068682,2006,NA
W7095382141,2002,NA
W7095869089,2002,NA
W7095986661,2010,NA
W7095959791,2008,NA
W3035801377,1997,NA
W7096043950,1994,NA
W7100637337,2000,NA
W7099156147,2011,NA
W7097284387,2012,NA
W7099420607,2004,NA
W7097169071,1995,NA
W7099843421,1997,NA
W7099930622,1994,NA
W7099792643,2001,NA
W7096575444,2005,NA
W7096556291,2006,NA
W7100294955,2008,NA
W7096416138,2007,NA
W7096296776,1993,NA
W2907421439,2018,NA
W7100872946,2013,NA
W7097431548,2002,NA
W7099950916,1997,NA
W7097748648,2008,NA
W7099757022,1999,NA
W7099452758,2001,NA
W2544061660,2016,DE
W7100502516,2007,NA
W7100685934,1996,NA
W7098382799,2008,NA
W7058186782,2005,NA
W7097581821,2003,NA
W7097514650,1992,NA
W7098145931,2008,NA
W7095993315,2004,NA
W7100611482,2008,NA
W7097222285,2011,NA
W7100113617,2001,NA
W7101080689,2008,NA
W7099139070,2008,NA
W7099621256,2001,NA
W7096787761,2003,NA
W7098980573,2011,NA
W7099021556,2008,NA
W7096547181,1994,NA
W7096300587,2011,NA
W7095652625,2006,NA
W7100343498,1996,NA
W7100420107,1998,NA
W7100289903,2014,NA
W2284740139,2015,NA
W7096074215,2011,NA
W7096628338,2008,NA
W7097931642,2008,NA
W7097224202,2004,NA
W7058159095,2005,NA
W7099991152,2003,NA
W7036089096,1994,NA
W7099411000,2014,NA
W7099531240,2006,NA
W7095551620,2004,NA
W7097455549,2006,NA
W7098734314,1994,NA
W7097636216,2004,NA
W7097762389,2007,NA
W7097751820,2001,NA
W7095194610,2005,NA
W7095242053,2015,NA
W2499741213,2015,NA
W22861983,2011,FR
W7098346477,1996,NA
W7098495791,2003,NA
W7025183906,1991,NA
W7099062001,2008,NA
W6988049230,2007,NA
W7095531350,1999,NA
W7096730106,2004,NA
W7097494837,2008,NA
W120186173,2013,GB
W24078727,1987,NL
W2317217399,1953,NA
W7006018489,2004,NA
W2502600674,1999,US
W2502482532,2010,GB
W2130831177,2007,CN
W7131800268,2005,NA
W2019999690,2011,DE
W7132051991,1998,NA
W7132134353,1992,NA
W1535333213,2010,NL
W2065296697,2012,IL;US
W7018958519,NA,NA
W413158038,1998,NA
W2296753779,2017,BE
W3140293287,2021,FI
W136402863,2018,US
W2033176220,1997,FI
W3032991123,2020,NL
W2614129337,2008,NA
W3210756622,2021,NL
W6940732116,2018,NA
W7065944282,2010,DE
W4313372983,1987,FR
W1996238366,2009,FR
W2037757210,2003,US
W1508023352,2011,US
W2089188009,1988,US
W2601870390,2012,US
W7042689273,2001,NA
W3152592756,2018,CA
W7006487407,2009,NA
W6884528455,2024,NA
W7056072206,2010,NA
W7071103784,2010,NA
W4251834600,1985,NA
W2800069645,2001,US
W4412327071,2014,DE;IR
W7018289664,1991,NA
W4391956911,2023,CA
W2330755080,1966,NA
W2317594704,1969,NA
W4301031423,1933,NA
W7114803838,2020,NA
W1977873181,1971,NA
W4403293835,2024,TR
W7033852621,2024,NA
W2333185633,1957,NA
W2044696775,1976,NA
W7135791143,2012,NA
W7135870854,2010,NA
W7135516299,2002,NA
W7135643240,2004,NA
W4412261577,2017,US
W7135893787,2007,US
W7135797713,2008,NA
W7135787646,2007,NA
W7135731205,2006,NA
W7135956550,2002,NA
W2319925008,1988,NA
W2806154504,2018,AE;DZ
W7050997100,2015,NA
W2318511577,1989,NA
W7050602670,2016,NA
W2611609447,2016,NA
W3168868621,2016,NA
W7070107576,2011,NA
W7017814012,NA,NA
W7139231792,2003,NA
W1490781083,1986,NA
W7056864935,2012,NA
W1507370768,2011,US
W7015831105,2004,US
W334662085,2003,NA
W599682443,2013,NA
W31101630,2007,NA
W122933470,2007,NA
W2403660944,2007,NA
W818801560,2010,NA
W409675090,2010,NA
W2340830750,2016,NA
W192227682,2010,NA
W1486068850,2011,NA
W113659751,2012,NA
W2398599889,2009,NA
W2402624777,2009,NA
W2397890110,2012,NA
W2398915485,2007,NA
W2400858643,2009,NA
W2407344301,2013,NA
W2401890073,2011,NA
W2408099484,2013,NA
W2398418791,2009,NA
W2398269865,2012,NA
W2408234646,2010,NA
W2396282724,2012,NA
W2399681293,2012,NA
W2408533217,2010,NA
W2398310990,2012,NA
W2402719808,2013,NA
W2399559309,2010,NA
W2404798394,2015,NA
W2399476732,2009,NA
W2397679112,2012,NA
W2398797370,2009,NA
W2401148073,2009,NA
W2403384790,2010,NA
W2394550273,2009,NA
W2402194820,2012,NA
W2400599015,2013,NA
W2404094871,2009,NA
W2399254397,2009,NA
W2408091212,2009,NA
W2112167028,2010,US
W2578358434,2016,NA
W2292809381,2011,NA
W7139914783,2015,NA
W817121634,2012,NA
W1930432436,2009,NA
W638631116,2008,NA
W2249539816,2012,NA
W2265795773,2009,NA
W26845927,2010,AU
W2227786163,2014,NL
W2029097391,2009,US
W2070291387,2013,US
W87316157,2014,US
W1616662409,2014,CA
W1536471652,2012,FR
W1480197477,2014,DE;US
W2067847281,2011,DE
W2065468945,2012,DE
W3117881903,2020,US
W1967346210,1998,NA
W4235145451,1986,NA
W2075602961,2013,DE;DK;FR;GB;US
W192873707,2014,US
W2113169658,1996,NL
W2441628031,2016,NA
W2089560202,2012,FR
W2510221039,2016,AT;DE
W3152040157,2021,DE
W1993829301,2014,IT;US
W1964977182,2012,DE
W4408741032,2009,NA
W2345136582,2016,NA
W2523265094,2016,GB
W2078277523,2013,CN
W2885121469,2016,NA
W2793532927,2016,DE
W4409771245,2004,NA
W3183282142,2021,AT;IE
W2904245610,2018,FI
W291106023,2002,CA
W2564406190,2016,GB
W3013443731,2020,DE
W6931634652,2017,ES;PT
W2955244474,2020,GB;NL;US
W6977925261,2025,NA
W3134587269,2021,US
W4286988349,2021,DE
W3180936257,2021,CN
W6902274327,2018,NA
W2983035134,2008,NA
W4399638148,2012,NA
W6902427393,2018,NA
W2620233016,2017,ES;PT
W3209609048,2021,JP
W6964294515,2022,NA
W6889211879,2021,NA
W2000064955,2014,FR
W4394225535,2014,NA
W2962730651,2019,US
W2895553377,2018,CA;GB;IE;IL
W4399640777,2002,NA
W3208760237,2019,NL;US
W6921391545,2025,NA
W2731315050,2017,US
W2997135118,2020,CH;IT;KR
W2563634715,2016,CA
W2731189061,2017,CH;DE;DK;GB;NL;US;ZA
W2014858765,1999,CA
W2889315866,2018,GB;US
W2087064593,1981,US
W7001814688,2015,NA
W7018667820,NA,NA
W2263958115,2015,GB
W2147880316,2001,US
W2130410032,2005,US
W2146950091,1991,US
W2155142785,2010,US
W2041971736,2012,US
W2098812693,2019,US
W2109741756,2012,NO
W155517163,2004,NA
W2891254012,2018,NA
