work_id,openalex_id,ref_quality,confidence,cited_countries,cited_year
2058,W1696340651,anystyle,1,GB,2010
2058,W180971321,anystyle,1,FI,2011
2058,W2950494993,anystyle,1,CA,2013
2058,W2112422413,anystyle,1,US,2004
2058,W2251939518,anystyle,1,US,2013
2058,W2950426098,anystyle,1,CA,2013
2058,W193524605,anystyle,1,IT;US,2010
2058,W92858395,anystyle,1,US,2008
2058,W2141766660,anystyle,1,GB;IT;US,2008
2058,W2547255185,anystyle,1,IN,2016
2058,W2014902591,anystyle,1,US,2005
2059,W1690636059,anystyle,1,US,1990
2059,W1503669979,anystyle,1,US,1993
2059,W2078277523,anystyle,1,CN,2013
2059,W170339427,anystyle,1,FR;GR;IT,2009
2059,W2078277523,anystyle,1,CN,2013
2060,W2293122125,anystyle,1,DE;NL,2012
2060,W2014864037,anystyle,1,AU,2006
2060,W4235169531,anystyle,1,US,1985
2061,W2047880469,anystyle,0.9875,US,2012
2063,W2110842406,anystyle,1,GB,2013
2063,W2064942698,anystyle,1,NO;US,2008
2063,W2290080725,anystyle,1,US,2009
2064,W1991696425,anystyle,1,JP,2005
2064,W4240982721,anystyle,1,US,2002
2067,W4400937814,anystyle,1,AU,2024
2068,W2002896674,anystyle,1,NO;US,2013
2071,W2962935508,anystyle,1,NL,2012
2071,W2098571233,anystyle,1,US,2007
2071,W2077731451,anystyle,1,US,2004
2073,W2070291387,anystyle,1,US,2013
2073,W2046328982,anystyle,1,US,2009
2073,W1972825149,anystyle,1,GB,2010
2073,W2129305658,anystyle,1,US,2000
2074,W2001888644,anystyle,1,AU,2005
2074,W2014864037,anystyle,1,AU,2006
2074,W2116780029,anystyle,1,US,1993
2074,W2052028938,anystyle,1,US,2003
2074,W2892687524,anystyle,1,US,2011
2074,W4211148787,anystyle,1,GB,2001
2074,W4214612423,anystyle,1,GB,2000
2074,W2146793826,anystyle,1,PL,2011
2075,W2004340073,anystyle,1,PL,2013
2076,W2060204338,anystyle,1,US,2009
2076,W2035247595,anystyle,0.9529411764705882,NL,2013
2077,W1484836944,anystyle,1,NL,2009
2077,W80749369,anystyle,1,HR;NL,2013
2077,W2152238224,anystyle,1,NL,2013
2077,W1637997352,anystyle,1,NL,2013
2077,W1944416486,anystyle,1,HR;LU;NL,2014
2078,W1999730404,anystyle,1,GB,2011
2079,W1590526014,anystyle,1,US,2008
2079,W4249977998,anystyle,1,CH,2012
2079,W2171923384,anystyle,1,FR,2007
2079,W4296726337,anystyle,1,DE,2011
2079,W2312420046,anystyle,1,GB,1990
2079,W2566120848,anystyle,1,LU,2010
2079,W2971655332,anystyle,1,CH,2014
2079,W2121916329,anystyle,0.9615567765567766,GB,2009
2080,W1594684443,anystyle,1,GB,2008
2080,W2006616005,anystyle,1,ES,2007
2081,W848608365,anystyle,1,DE;NL,2011
2081,W1983850915,anystyle,1,DE,2011
2090,W4235330398,anystyle,1,US,1981
2091,W1957277773,anystyle,1,US,1999
2091,W1957277773,anystyle,1,US,1999
2091,W4235878726,anystyle,1,GB,2021
2091,W1957277773,anystyle,1,US,1999
2091,W2166711410,anystyle,1,AU,2005
2091,W2166711410,anystyle,1,AU,2005
2091,W2022739457,anystyle,1,JP,2009
2091,W2164832023,anystyle,1,US,1996
2091,W2059364951,anystyle,1,GB,2008
2092,W2832198302,anystyle,1,BR,2010
2092,W4285740507,anystyle,1,DE,2022
2092,W2274838782,anystyle,1,US,2013
2092,W2573033155,anystyle,1,US,2014
2092,W2002500403,anystyle,1,US,1989
2092,W2070119988,anystyle,1,US,2007
2092,W2078436381,anystyle,1,US,2004
2094,W2021210366,anystyle,1,BE,2006
2094,W2104788631,anystyle,1,IT,2013
2096,W2281816568,anystyle,1,IL;US,2013
2096,W2095885230,anystyle,1,US,2008
2096,W1617145451,anystyle,1,GB,2012
2096,W1529660413,anystyle,1,GB,2012
2096,W2004799419,anystyle,1,FI,2013
2096,W1522645873,anystyle,1,IE,2012
2097,W2070899684,anystyle,1,US,1994
2097,W2049641207,anystyle,1,GB,2012
2097,W2110837004,anystyle,1,US,2006
2097,W2106316567,anystyle,0.9647058823529412,US,2004
2098,W2101152439,anystyle,1,CA,2002
2098,W1685233465,anystyle,1,CA,2010
2098,W1646853841,anystyle,1,GB,2010
2098,W2062983859,anystyle,1,GB,2011
2098,W1973472718,anystyle,1,GB,2009
2100,W2250263133,anystyle,1,SE,2011
2100,W2071198821,anystyle,1,US,2013
2100,W2126581182,anystyle,1,US,2010
2100,W2113459411,anystyle,1,US,2011
2100,W1724181667,anystyle,1,DE;SE,2012
2100,W2122172122,anystyle,1,US,2011
2102,W2081056190,anystyle,1,IN,2010
2102,W151579683,anystyle,1,CA,2011
2102,W2122497354,anystyle,1,US,2005
2102,W7015831105,anystyle,1,US,2004
2102,W1939882552,anystyle,1,US,2010
2103,W2111736068,anystyle,1,CH;MX,2010
2103,W37295926,anystyle,1,CH,2013
2103,W1982488498,anystyle,1,CH,2013
2103,W2332059045,anystyle,1,US,1962
2104,W1986046953,anystyle,1,GB;JP;TH,2004
2104,W2162997869,anystyle,1,US,2004
2106,W2075826340,anystyle,1,CA,2009
2106,W2002213703,anystyle,1,US,2013
2106,W2522612006,anystyle,1,BE,2013
2106,W2114192153,anystyle,1,US,2010
2106,W2005362678,anystyle,1,US,2013
2107,W2153562920,anystyle,1,CA;DE,2012
2108,W2130261113,anystyle,1,DE,2005
2108,W2130261113,anystyle,1,DE,2005
2108,W2121003513,anystyle,1,US,2005
2109,W2031253971,anystyle,1,US,2008
2109,W2030891299,anystyle,1,US,2013
2110,W2131354971,anystyle,1,US,2001
2110,W2139593428,anystyle,1,US,1997
2110,W2186423839,anystyle,1,TR,2007
2110,W2046263451,anystyle,1,US,2012
2110,W2915998928,anystyle,0.9555555555555556,GR;US,2013
2110,W2168204821,anystyle,1,IL;US,2012
2115,W2802675004,anystyle,1,BG,2010
2116,W2036699209,anystyle,1,GB,2013
2116,W2107315187,anystyle,1,NL,2011
2119,W1964678744,anystyle,1,CH;US,2009
2119,W2137079713,anystyle,0.996551724137931,US,1993
2119,W2134206911,anystyle,1,IT,2012
2119,W2104788631,anystyle,1,IT,2013
2120,W2033595959,anystyle,1,US,2002
2121,W2055380710,anystyle,1,US,2005
2121,W3159931589,anystyle,1,GB;IT;NO,2012
2121,W1988559090,anystyle,1,IT,2013
2123,W4312278162,anystyle,0.9627906976744186,DE,2022
2123,W2105685079,anystyle,1,US,2004
2123,W2166957049,anystyle,1,IT;US,2008
2123,W1868150344,anystyle,1,DE,2005
2123,W2148249960,anystyle,1,DE,2013
2123,W2099757732,anystyle,1,DE,2011
2123,W1509789153,anystyle,1,DE,2012
2123,W2101197767,anystyle,1,DE,2013
2125,W2039827492,anystyle,0.9528299684910724,US,2011
2125,W2045812729,anystyle,1,DE,2002
2126,W2003094793,anystyle,0.9654923215898826,GB,2010
2126,W6887792168,anystyle,1,CA,2014
2126,W1516293359,anystyle,1,US,1999
2126,W2158943277,anystyle,1,CA;FR,2008
2128,W1980345904,anystyle,1,US,2009
2128,W6949945021,anystyle,1,CA,1993
2130,W2040162312,anystyle,1,US,2004
2130,W2072422415,anystyle,1,US,2008
2130,W2036552232,anystyle,1,AU,1996
2130,W2146793826,anystyle,1,PL,2011
2130,W2149478650,anystyle,1,PL,2013
2131,W2040162312,anystyle,1,US,2004
2133,W2080309194,anystyle,1,IT,2013
2133,W14903747,anystyle,1,DE,2010
2133,W2053804523,anystyle,1,GB,2005
2133,W1965867134,anystyle,1,DE,2013
2133,W2006616005,anystyle,1,ES,2007
2133,W2036699209,anystyle,1,GB,2013
2133,W2162407175,anystyle,1,GB,2010
2134,W2057474630,anystyle,1,US,2011
2134,W1976756941,anystyle,1,CA,2010
2135,W2171950509,anystyle,1,NL,2010
2137,W2165570465,anystyle,1,GB,2011
2139,W2160467647,anystyle,1,US,2018
2139,W4231109964,anystyle,1,CA,2009
2139,W4233733985,anystyle,1,IT,2002
2139,W1505524995,anystyle,1,US,2003
2139,W2146950091,anystyle,1,US,1991
2139,W2141599568,anystyle,1,CZ;US,2013
2139,W1976123261,anystyle,1,AR;AU,2008
2140,W1981080848,anystyle,1,GB,2008
2141,W754249672,anystyle,1,DE;IT,2009
2141,W2013376900,anystyle,1,US,1999
2143,W2089003041,anystyle,1,US,2013
2143,W2122219881,anystyle,1,SE,2006
2143,W153166331,anystyle,1,JP,2010
2143,W2047046780,anystyle,1,US,1985
2144,W3152592756,anystyle,1,CA,2018
2144,W2078379782,anystyle,1,US,1972
2144,W2147495744,anystyle,1,US,2010
2144,W1984682580,anystyle,1,NL,2010
2144,W2756034733,anystyle,1,AU;MK;US,2009
2144,W2036759922,anystyle,1,US,2006
2144,W2032835506,anystyle,1,CA,2011
2144,W1599238028,anystyle,1,US,2008
2144,W2128075856,anystyle,1,US,2008
2144,W4255004754,anystyle,1,GB,2017
2144,W2612101319,anystyle,1,US,2010
2144,W636825951,anystyle,1,US,2008
2144,W2151458682,anystyle,1,US,2005
2144,W2165405551,anystyle,1,NL,2010
2147,W4300655138,anystyle,1,DE,2009
2147,W2789849100,anystyle,1,US,2010
2151,W1964053876,anystyle,1,US,2009
2151,W1942684339,anystyle,1,FR;GB,2012
2151,W2018433199,anystyle,1,US,2010
2152,W2105950236,anystyle,1,IL,2010
2152,W2536045881,anystyle,1,IL,2009
2153,W2404596224,anystyle,1,CA;GB;US,2012
2154,W2093194075,anystyle,1,DE;GB,2012
2154,W1977304153,anystyle,1,US,1981
2155,W4234514625,anystyle,1,AU;GB,2011
3764,W1961342963,anystyle,1,DE,2015
3764,W2886197253,anystyle,1,FR,2016
3766,W1492834058,anystyle,1,US,1998
3766,W2130568803,anystyle,1,US,2004
3766,W1977331850,anystyle,1,US,2012
3766,W137160847,anystyle,1,US,2016
3766,W2010169953,anystyle,1,US,2002
3767,W120186173,anystyle,1,GB,2013
3769,W2115347426,anystyle,1,CA,2010
3772,W2625467398,anystyle,1,GB;US,2017
3773,W2148078886,anystyle,1,US,2009
3773,W2270396357,anystyle,1,GB,2015
3773,W2901346567,anystyle,1,FR,2014
3773,W2178665133,anystyle,1,GB,2015
3775,W1878282730,anystyle,1,CH,2013
3775,W2084184243,anystyle,1,GB,2007
3775,W2090105430,anystyle,1,US,2007
3777,W597352675,anystyle,1,US,2014
3777,W2154511440,anystyle,1,US,2012
3778,W2081687495,anystyle,1,US,1992
3778,W2166394306,anystyle,1,US,1993
3778,W2061271742,anystyle,1,US,1988
3778,W1571096757,anystyle,1,US,1988
3778,W1522263329,anystyle,1,US,1999
3778,W1996430422,anystyle,1,IL;US,2003
3778,W12215899,anystyle,0.9710843373493976,CN,2013
3780,W2035168235,anystyle,1,US,2005
3780,W2010229520,anystyle,1,ES;GB;US,2013
3780,W2091675738,anystyle,1,US,1985
3780,W2115570304,anystyle,1,AT;BG;GB;US,2007
3782,W2081514874,anystyle,1,US,2007
3782,W4296471285,anystyle,1,DE,2015
3782,W3165728972,anystyle,0.96,DE,2017
3782,W2040162312,anystyle,1,US,2004
3782,W2092743872,anystyle,0.959375,DE;GB,2011
3782,W2107061852,anystyle,1,US,2007
3782,W2138615112,anystyle,1,US,2007
3783,W2028547478,anystyle,1,US,1977
3783,W1908861937,anystyle,1,HK;US,2010
3783,W2888278254,anystyle,1,CN,2018
3783,W2510831875,anystyle,1,DE;US,2016
3783,W2165232124,anystyle,1,CA,2007
3783,W2250405801,anystyle,1,US,2015
3783,W2888045868,anystyle,1,DE,2012
3783,W2625998290,anystyle,1,US,2010
3783,W1640287562,anystyle,1,GB,2010
3783,W2126530744,anystyle,1,PT;US,2014
3783,W1566908292,anystyle,1,BE,2013
3784,W1986930961,anystyle,1,US,2009
3784,W2026987575,anystyle,1,DK,2014
3786,W1535357018,anystyle,1,US,2008
3786,W610131805,anystyle,1,US,2014
3786,W2128868982,anystyle,1,NL,2006
3788,W2140945425,anystyle,1,US,2010
3788,W2472926939,anystyle,1,NL,2016
3788,W1993025464,anystyle,0.989155844155844,ES;FR,2015
3788,W2082704366,anystyle,1,NL,2012
3789,W2411138432,anystyle,1,GB;US,2015
3789,W197254723,anystyle,1,CH;SE,2011
3789,W201361503,anystyle,1,US,2021
3789,W2105330923,anystyle,1,DE,2004
3789,W2002582915,anystyle,1,FR,2010
3789,W2091952912,anystyle,0.979746835443038,FR,2011
3791,W2123327389,anystyle,1,ES;GB;US,2013
3792,W1978712684,anystyle,1,DE,1995
3794,W2050714035,anystyle,1,GB,2014
3794,W2004340073,anystyle,1,PL,2013
3797,W2097156270,anystyle,1,CA,2007
3797,W3168009298,anystyle,1,US,2020
3798,W1836413371,anystyle,1,US,2009
3798,W2170623643,anystyle,1,US,2007
3799,W2159426623,anystyle,1,US,2009
3799,W2949695381,anystyle,1,IT,2010
3799,W2605354388,anystyle,1,DE;FR,2016
3799,W2962767161,anystyle,1,DE;FR,2016
3799,W2144100511,anystyle,1,CA;US,2009
3800,W1554338108,anystyle,1,CA,2005
3800,W2730029372,anystyle,0.965359477124183,BR,2011
3800,W2964023588,anystyle,1,ES;MX,2013
3800,W3023542652,anystyle,1,ES,2015
3800,W2015370254,anystyle,1,GB,1993
3801,W102708294,anystyle,1,DE;US,2007
3801,W2150822694,anystyle,1,CH;IT,2013
3801,W2012898230,anystyle,1,US,2007
3801,W2949695381,anystyle,1,IT,2010
3802,W4239006905,anystyle,1,US,1975
3802,W1993997371,anystyle,1,AU,2009
3803,W2251460488,anystyle,1,US,2012
3803,W4255168391,anystyle,1,DE,2016
3803,W2098136992,anystyle,0.9666666666666668,AT,2011
3803,W6893731526,anystyle,1,DE;US,2015
3803,W2275136012,anystyle,1,BR;GB,2016
3803,W2143514796,anystyle,1,GB,2003
3803,W2138191347,anystyle,1,CM;GB,2005
3803,W2612713860,anystyle,0.9979166666666668,RU,2016
3803,W2683648933,anystyle,1,CH,2016
3804,W2102378236,anystyle,1,US,2012
3804,W1899381100,anystyle,1,FR;US,2015
3804,W2092994526,anystyle,1,GB,1925
3804,W2791186883,anystyle,1,GB,1931
3804,W2120253883,anystyle,1,FR,2011
3804,W2083046130,anystyle,1,GB,1959
3804,W2125455313,anystyle,1,US,1999
3804,W2140053249,anystyle,1,US,2007
3805,W2078601409,anystyle,1,TW;US,2004
3805,W2129173781,anystyle,1,FR,2010
3805,W2069172670,anystyle,1,US,2009
3805,W621135921,anystyle,1,FR,2007
3808,W2952111767,anystyle,1,CA,2012
3808,W2270396357,anystyle,1,GB,2015
3808,W2616944770,anystyle,1,FR,2016
3808,W2526985373,anystyle,1,FR,2016
3809,W2514031637,anystyle,1,BE,2016
3810,W2153132027,anystyle,1,CN,2008
3810,W1977597971,anystyle,1,AM;CA;CN;FR,2014
3810,W2144219418,anystyle,1,GB,2003
3810,W2160943512,anystyle,1,AR,2001
3810,W2048176942,anystyle,1,US,2014
3810,W1968625547,anystyle,1,AU,1998
3810,W2076859930,anystyle,1,CN,2011
3813,W2031850547,anystyle,1,GB;US,2013
3813,W2339875341,anystyle,1,CH,2016
3813,W2129043771,anystyle,1,US,2004
3813,W2118129210,anystyle,0.9690140845070422,DK,2014
3813,W1984689597,anystyle,1,NL,2013
3814,W1968228596,anystyle,1,JP,2014
3815,W1502459084,anystyle,1,FR,2011
3815,W29482179,anystyle,1,IT;US,2012
3817,W2279261172,anystyle,1,FR,2011
3817,W2962752656,anystyle,1,DE;FR,2016
3817,W2545802220,anystyle,1,DE;FR,2014
3820,W2122454226,anystyle,1,US,2014
3821,W4243260509,anystyle,1,US,1990
3821,W2724125653,anystyle,1,US,2012
3822,W2169761225,anystyle,1,DE,2009
3822,W1603350713,anystyle,1,BE;CA,2009
3822,W2410857158,anystyle,0.9815789473684212,FR,2016
3822,W2506553925,anystyle,1,CH,2016
3825,W2411162516,anystyle,1,US,2016
3826,W2401368874,anystyle,1,US,2015
3826,W4250944130,anystyle,1,CA,2017
3828,W2001695461,anystyle,1,AU;GB,2008
3828,W2129250212,anystyle,1,AU,2006
3828,W2167091434,anystyle,0.9604395604395604,CL,2009
3828,W2005492506,anystyle,1,HK,1997
3828,W1519276832,anystyle,1,GB;HK;IL,2002
3828,W2050602153,anystyle,1,FI,2012
3832,W6925248474,anystyle,1,US,2012
3832,W7042557581,anystyle,1,US,2007
3832,W4246212442,anystyle,1,US,2009
3833,W2517464701,anystyle,1,GB;US,2016
3833,W2528824210,anystyle,1,GB;US,2016
3833,W2250819792,anystyle,1,US,2015
3835,W2251792744,anystyle,1,DE,2014
3836,W2041303800,anystyle,0.972972972972973,CZ,2009
3836,W2765672453,anystyle,1,GB,2017
3836,W6943799579,anystyle,1,CA,2011
3836,W2026987575,anystyle,1,DK,2014
3836,W3041757859,anystyle,1,US,2020
3841,W2118595535,anystyle,1,TW,2015
3841,W2255608185,anystyle,1,KR,2015
3841,W2330695312,anystyle,1,FR,2015
3841,W2289110461,anystyle,1,PT,2015
3841,W1550862748,anystyle,1,DE,2015
3841,W2292872062,anystyle,0.9675675675675676,ZA,2015
3841,W3164459275,anystyle,1,DE,2017
3841,W4233608981,anystyle,1,GB,2018
3841,W115205111,anystyle,1,DE,2000
3843,W2184810749,anystyle,1,NL,2012
3844,W2950577311,anystyle,1,CN;CZ;US,2013
3845,W6999547532,anystyle,1,CA,2021
3845,W2065139259,anystyle,1,CA,2010
3845,W1918833844,anystyle,1,CA;GB,2015
3845,W2108982845,anystyle,1,US,2011
3845,W2339562889,anystyle,1,DE,2015
3845,W2133443878,anystyle,1,US,2007
3848,W2001932471,anystyle,1,US,2010
3848,W2151295812,anystyle,1,US,2008
3848,W2159426623,anystyle,1,US,2009
3848,W2903565856,anystyle,1,CA,2011
3848,W33188510,anystyle,1,US,1999
3848,W1612003148,anystyle,1,US,2013
3848,W2591668238,anystyle,1,FR,2010
3850,W2253509007,anystyle,1,PT,2002
3851,W2512575858,anystyle,1,US,2016
3851,W1996640618,anystyle,1,CA;CH;RS,2006
3852,W2147742901,anystyle,1,CZ;SA,2011
3852,W2561607149,anystyle,1,CZ;DE;SE;SK;US,2016
3852,W2120699290,anystyle,1,IT,2012
3856,W3210665554,anystyle,0.9855421686746988,CH;CZ;SI,2015
3857,W2401359613,anystyle,1,US,2015
3857,W1961186055,anystyle,1,US,1968
3857,W1929585199,anystyle,1,PT,2013
3857,W2048564356,anystyle,1,PT,2013
3857,W2470361632,anystyle,1,AR;ES,2016
3857,W1998017916,anystyle,1,SE,1999
3857,W6912179158,anystyle,1,AR;ES,2016
3858,W2033190541,anystyle,0.9622739491691104,IT;US,2010
3858,W2197081628,anystyle,1,GB,2010
3859,W4206865782,anystyle,1,FR,2016
3859,W2506276345,anystyle,1,CA;FI,2015
3859,W2574146182,anystyle,1,CA;FR,2011
3859,W2069843624,anystyle,1,FI;FR,2014
3859,W2009991652,anystyle,1,FR,2014
3859,W2054022628,anystyle,1,SE,2002
3859,W2066582434,anystyle,1,FR,2010
3859,W2142122858,anystyle,1,AU,2013
3859,W2159996805,anystyle,1,CA,2004
3859,W2067456760,anystyle,1,CA;GB;SE,2009
3864,W2028386247,anystyle,1,DE,2011
3864,W11298561,anystyle,1,DE;GB,2011
3864,W4253542583,anystyle,1,US,2010
3864,W2020278455,anystyle,1,CA;US,2007
3864,W2950090310,anystyle,1,CA,2002
3865,W192873707,anystyle,1,US,2014
3865,W2289063488,anystyle,0.9647058823529412,AT,2015
3865,W41776400,anystyle,1,US,2014
3865,W2380427058,anystyle,0.9803571428571428,FR,2016
3868,W2621911108,anystyle,1,FR,2013
3868,W2109268594,anystyle,1,US,2014
3868,W2097073572,anystyle,1,ES;FR,2005
3868,W2126835830,anystyle,0.968421052631579,CA,2002
3876,W2284187132,anystyle,1,GB,2016
3877,W2250949227,anystyle,1,NL,2015
3877,W1854024133,anystyle,1,FR,2015
3877,W2963780471,anystyle,1,US,2016
3877,W2153579005,anystyle,1,US,2013
3877,W4210706177,anystyle,1,DE,2012
3879,W1984985056,anystyle,1,US,2011
3883,W2050111090,anystyle,1,ZA,1995
3883,W2508604498,anystyle,1,NL;US,2016
3883,W2250384109,anystyle,1,DE,2015
3884,W1999846904,anystyle,1,ES,2001
3884,W2155619922,anystyle,1,CN;JP,2002
3884,W1999183701,anystyle,1,AU;HK,2003
3884,W2079703172,anystyle,1,IN,2014
3884,W2292033530,anystyle,1,BD,2015
3884,W2138451337,anystyle,1,US,1991
3887,W2503991758,anystyle,1,US,2013
3888,W2592118550,anystyle,1,NL;NO,2017
3888,W2184425661,anystyle,1,US,2015
3888,W2154466601,anystyle,1,DE;NL;US,2009
3888,W2160133849,anystyle,1,CA;NL,2012
3888,W746094715,anystyle,1,DE;NL,2014
3890,W1536471652,anystyle,1,FR,2012
3891,W411382560,anystyle,1,US,2009
3891,W2787118623,anystyle,0.9585365853658536,DE,2016
3891,W1593045043,anystyle,1,GB,1990
3891,W2063324404,anystyle,1,US,1992
3891,W2166048187,anystyle,1,CA,2012
3891,W2950426098,anystyle,1,CA,2013
3891,W2128544444,anystyle,1,US,2013
3891,W1939808012,anystyle,1,GB,2015
3892,W4301353258,anystyle,1,US,1976
3892,W2155814345,anystyle,1,IT,2005
3893,W2095655043,anystyle,1,US,2013
3893,W2107682024,anystyle,1,KR,2002
3895,W2367932617,anystyle,1,GB,2016
3895,W2667722724,anystyle,1,GB,2016
3896,W4286480208,anystyle,1,FR,2022
3896,W2484966756,anystyle,1,FR,2012
3896,W2613712461,anystyle,1,AT;DE,2016
3896,W2001320897,anystyle,0.9569620253164556,AU;CA,2014
3896,W2157561558,anystyle,1,US,2001
3896,W2074523892,anystyle,1,ES;US,2011
3896,W2020694859,anystyle,1,US,2014
3896,W2032115636,anystyle,1,CH;US,2011
3896,W1970060284,anystyle,1,US,2005
3899,W2135733112,anystyle,0.9823955669224212,NZ,2002
3900,W2902087045,anystyle,0.961790780141844,DE,2016
3900,W2251991755,anystyle,1,DE;US,2014
3900,W2096797897,anystyle,1,US,2004
3900,W168564468,anystyle,1,CZ,2010
3901,W651983059,anystyle,1,US,2013
3903,W2130696261,anystyle,1,FR,2004
3904,W2056473723,anystyle,1,GB,2004
3904,W2126041726,anystyle,1,NO,2008
3904,W1644233380,anystyle,1,GB,2015
3904,W1544014371,anystyle,1,CA,2016
3904,W2262948545,anystyle,1,TW;US,2007
3906,W4230826498,anystyle,1,CA,2015
3907,W2117196536,anystyle,1,CA,2015
3907,W1870437236,anystyle,1,CA,2015
3907,W2563634715,anystyle,1,CA,2016
3907,W4382705092,anystyle,0.961010733452594,GR,2023
3907,W2114192153,anystyle,1,US,2010
3907,W1573556226,anystyle,1,CA,2013
3907,W2002213703,anystyle,1,US,2013
3908,W1996630280,anystyle,0.9557762330354188,GB,1986
3908,W2184251807,anystyle,1,DE;US,2014
3909,W2768200023,anystyle,1,US,2017
3909,W2118148235,anystyle,1,US,1977
3910,W2325840117,anystyle,1,GB,2011
3910,W2141419290,anystyle,1,GB,2009
3910,W2020811293,anystyle,1,GB,2013
3910,W2083364261,anystyle,1,GB,2009
3910,W2009402168,anystyle,1,CA,2009
3913,W6925248474,anystyle,1,US,2012
3914,W2114561628,anystyle,1,US,2012
3916,W1994871651,anystyle,0.9588235294117646,NL,1943
3916,W4238931116,anystyle,1,GB,2012
3916,W25595769,anystyle,1,GB,2014
3916,W2179343889,anystyle,1,GB,2015
3923,W2069028782,anystyle,1,GB,2015
3923,W1528328118,anystyle,1,CA,2012
3926,W4401339479,anystyle,1,CA,2024
3927,W1963832348,anystyle,1,CA,2004
3929,W2144219418,anystyle,1,GB,2003
3932,W2094398406,anystyle,1,US,2008
3932,W2008606993,anystyle,1,US,2009
3932,W2150839204,anystyle,1,CA,2007
3932,W2118965652,anystyle,0.9638191632928474,RS,2013
3932,W1978924740,anystyle,1,IL;US,2010
3934,W4389052825,anystyle,1,AU;IE,2023
3940,W2096765155,anystyle,1,US,2005
3940,W2123442489,anystyle,1,US,2014
3940,W2251939518,anystyle,1,US,2013
3940,W2003458432,anystyle,1,US,2000
3941,W2894909149,anystyle,1,CA,2014
3945,W1986007610,anystyle,1,CA,1974
3945,W2159675211,anystyle,1,US,2003
3949,W2033094284,anystyle,1,IN,1998
3949,W2131681506,anystyle,1,BE;FR;GB,2008
3949,W1985690616,anystyle,1,FR,1994
3949,W1995587687,anystyle,1,NL,1993
3949,W2069425556,anystyle,1,NL,1992
3953,W2118942159,anystyle,1,ES,2015
3955,W2011544221,anystyle,1,GB,2009
3955,W2401830275,anystyle,1,US,2007
3955,W4299411752,anystyle,1,SG,2001
3956,W1971648245,anystyle,0.9942028985507246,GB,2015
3957,W3209531371,anystyle,1,AU,2016
3957,W2128105693,anystyle,1,GB,2011
3957,W1808554854,anystyle,1,NZ;US,2014
3958,W2147468287,anystyle,1,NL,2000
3958,W2083896568,anystyle,1,US,2000
3962,W4248481136,anystyle,1,US,2008
3962,W2154761488,anystyle,1,DE,2010
3962,W2554417355,anystyle,0.9808417997097242,DE,2012
3964,W2001496424,anystyle,1,CL,2001
3965,W4252959865,anystyle,1,CA,2020
3968,W2469288743,anystyle,1,US,2016
3968,W4230826498,anystyle,1,CA,2015
3969,W2043241530,anystyle,1,CA,2015
3969,W2121252355,anystyle,1,HU;US,2011
3969,W2012974247,anystyle,1,US,2012
3969,W2133365643,anystyle,1,US,2011
3969,W2134385885,anystyle,1,US,2011
3969,W2233384038,anystyle,1,GB;US,2015
3969,W1992654648,anystyle,1,US,2011
3969,W2163544880,anystyle,1,GB;US,2007
3970,W1785309004,anystyle,1,US,1988
3970,W2537572981,anystyle,1,US,2016
3970,W2952411838,anystyle,1,US,2013
3971,W2001932471,anystyle,1,US,2010
3971,W2159426623,anystyle,1,US,2009
3971,W2037510009,anystyle,1,US,2014
3971,W1988361130,anystyle,1,US,2013
3972,W2090581643,anystyle,1,GB;NL,2005
3972,W1993436622,anystyle,1,AT,2014
3975,W2143514796,anystyle,1,GB,2003
3975,W2683648933,anystyle,1,CH,2016
3975,W2529052057,anystyle,1,GB;IE,2016
3976,W2049919681,anystyle,0.9509803921568628,KH;US,2010
3976,W2894935079,anystyle,0.961111111111111,US,2016
3977,W2137887958,anystyle,1,US,2007
3977,W3164029670,anystyle,1,DE,2017
3977,W2107598941,anystyle,1,US,2009
3977,W174427690,anystyle,1,US,2012
3978,W2081514874,anystyle,1,US,2007
3978,W2025882237,anystyle,1,CA,2007
3978,W4211134195,anystyle,1,IL;US,2008
3978,W2098434511,anystyle,1,BE,2010
3978,W2146793826,anystyle,1,PL,2011
3978,W1993539890,anystyle,1,GR,2007
3978,W1521373230,anystyle,1,AU,2005
3979,W2619508393,anystyle,0.9607987979868003,GB;IS,2013
3979,W4412261577,anystyle,1,US,2017
3979,W2180354828,anystyle,0.9829787234042552,US,2015
3980,W327736674,anystyle,1,US,2014
3980,W1544485736,anystyle,1,FR,2010
3980,W2962752656,anystyle,1,DE;FR,2016
3980,W2560451689,anystyle,1,NZ,2016
3981,W2079466653,anystyle,1,US,2011
3981,W2031850547,anystyle,1,GB;US,2013
3982,W4243166200,anystyle,1,US,2012
3986,W2101234009,anystyle,1,CA;DE;FR;JP;US,2012
3986,W1996673766,anystyle,1,US,2009
3987,W4205460017,anystyle,1,US,2011
3987,W4205460017,anystyle,1,US,2011
3987,W4205590498,anystyle,1,DE,2012
3987,W4252947850,anystyle,1,DE,2018
3987,W4232980573,anystyle,1,DE,2017
3987,W2160630045,anystyle,1,US,2009
3987,W2503296136,anystyle,1,NO,2010
3987,W1644233380,anystyle,1,GB,2015
3987,W4232980573,anystyle,1,DE,2017
3987,W1951384579,anystyle,1,US,1994
3988,W2096394736,anystyle,1,GB,2013
3992,W2085405286,anystyle,1,US,1992
3995,W2746839818,anystyle,1,GB,2017
3995,W2578532545,anystyle,1,GB,2016
3995,W2408350387,anystyle,1,GB,2015
