author_id,n_citations_total,n_works,n_countries_cited,shannon_entropy,hhi,top_country,top_country_share,self_cite_rate,author_name,author_countries,max_entropy,entropy_norm
https://openalex.org/A5090258074,91,5,23,2.5849938545054347,0.10904480135249367,FR,0.23076923076923078,0.39285714285714285,Ariane Pinche,FR,3.1354942159291497,0.8244294763399576
https://openalex.org/A5081681790,157,13,25,2.5837108007387797,0.13010669804048847,US,0.3057324840764331,0.18421052631578946,Roberto Therón,ES,3.2188758248682006,0.802674890648996
https://openalex.org/A5065705742,295,5,32,2.5831618383781922,0.11646078713013502,IT,0.2,0.4207920792079208,Aldo Gangemi,IT,3.4657359027997265,0.7453429548083672
https://openalex.org/A5044758497,102,4,27,2.5821412727880455,0.12937331795463283,US,0.29411764705882354,0.16883116883116883,Giovanni Moretti,IT,3.295836866004329,0.7834554250612761
https://openalex.org/A5004791611,234,5,31,2.5810927372542047,0.13025056614800207,US,0.2606837606837607,0.3684210526315789,Fabio Bettio,IT,3.4339872044851463,0.7516314370312819
https://openalex.org/A5013666222,218,15,32,2.5783136070984605,0.1275986869792105,FI,0.27522935779816515,0.4304635761589404,Heikki Rantala,FI,3.4657359027997265,0.7439440509634968
https://openalex.org/A5006588855,139,8,24,2.5777166313447966,0.13068681745251282,US,0.30935251798561153,0.15625,Alejandro Benito-Santos,ES,3.1780538303479458,0.8110991093761863
https://openalex.org/A5074213110,93,9,21,2.5742086579103733,0.11087987050526073,US,0.23655913978494625,0.22972972972972974,César González-Pérez,ES,3.044522437723423,0.8455213290644256
https://openalex.org/A5027019518,158,8,26,2.5700381056098784,0.12345777920205095,US,0.23417721518987342,0.32407407407407407,Jani Marjanen,FI,3.258096538021482,0.7888158240917454
https://openalex.org/A5037571749,422,15,37,2.568651120327903,0.14136025695739088,US,0.3009478672985782,0.2711267605633803,Stefan Jänicke,DE,3.6109179126442243,0.711356830165911
https://openalex.org/A5080339182,69,3,21,2.5666612305531817,0.11027095148078135,US,0.21739130434782608,0.05555555555555555,Kenzo Milleville,BE,3.044522437723423,0.8430423105938522
https://openalex.org/A5077054902,81,3,20,2.563440843433295,0.10531931108062795,GB,0.2222222222222222,0.5,Francesca Benatti,GB,2.995732273553991,0.8556975755353978
https://openalex.org/A5085810173,81,3,20,2.563440843433295,0.10531931108062795,GB,0.2222222222222222,0.5,Alessio Antonini,GB,2.995732273553991,0.8556975755353978
https://openalex.org/A5082155559,37,3,17,2.5615303158128477,0.09715120525931338,US,0.1891891891891892,0.38461538461538464,Bruno Almeida,PT,2.833213344056216,0.9041078114313803
https://openalex.org/A5015315345,69,3,21,2.5580725793585453,0.10775047258979205,IT,0.18840579710144928,0.32,Owen Conlan,IE,3.044522437723423,0.8402212930548719
https://openalex.org/A5008517596,255,4,29,2.5530554642755208,0.11990772779700115,US,0.20784313725490197,0.4180790960451977,Luigi Asprino,IT,3.367295829986474,0.7581916152243078
https://openalex.org/A5100379578,47,5,19,2.550290677772317,0.11362607514712539,US,0.2553191489361702,0.1388888888888889,Xiaoguang Wang,CN,2.9444389791664403,0.8661380642686284
https://openalex.org/A5054455924,94,6,23,2.5476025661366255,0.11249434133091897,GB,0.19148936170212766,0.5892857142857143,Toby Burrows,AU,3.1354942159291497,0.8125043105466828
https://openalex.org/A5014971927,112,4,28,2.539494788299778,0.13982780612244897,US,0.30357142857142855,0.1780821917808219,Sally Chambers,BE,3.332204510175204,0.7621065215370751
https://openalex.org/A5052550444,100,4,28,2.5380490264832445,0.1436,IT,0.31,0.4935064935064935,Piercarlo Dondi,IT,3.332204510175204,0.7616726460615098
https://openalex.org/A5003608009,76,4,20,2.536159464137953,0.11634349030470914,US,0.25,0.20634920634920634,Michael Piotrowski,DE,2.995732273553991,0.8465908274003328
https://openalex.org/A5003639622,49,3,18,2.5312599530842887,0.11120366513952519,US,0.24489795918367346,0.15151515151515152,Sorin Hermon,CY,2.8903717578961645,0.8757558421919868
https://openalex.org/A5046911214,51,3,19,2.5311430308064935,0.10803537101114957,FI,0.17647058823529413,0.2972972972972973,Ruben Ros,LU,2.9444389791664403,0.859635077757003
https://openalex.org/A5070822587,117,3,21,2.527993966223421,0.11490978157644825,US,0.23076923076923078,0.38095238095238093,Alan J. Wecker,IL,3.044522437723423,0.8303417097210681
https://openalex.org/A5015883273,43,3,17,2.527986608773325,0.10221741481882098,US,0.20930232558139536,0.3,Anas Fahad Khan,IT,2.833213344056216,0.8922683546146551
https://openalex.org/A5070772234,119,4,23,2.5273868084939797,0.1212484993997599,US,0.25210084033613445,0.3037974683544304,Dieter W. Fellner,AT;DE,3.1354942159291497,0.8060569194017895
https://openalex.org/A5023588208,133,3,27,2.52362080418717,0.14195262592571653,US,0.2857142857142857,0.42718446601941745,Alberto Campagnolo,GB,3.295836866004329,0.765699549700909
https://openalex.org/A5086685353,609,47,44,2.520885757375328,0.1445665860478159,FI,0.3070607553366174,0.47415730337078654,Eero Hyvönen,FI,3.784189633918261,0.6661626401542485
https://openalex.org/A5027028450,172,5,27,2.5180874392552,0.13980530016224985,US,0.3081395348837209,0.18181818181818182,Alkım Almila Akdağ Salah,NL;TR,3.295836866004329,0.7640206544288023
https://openalex.org/A5019908505,40,3,18,2.5163622837881463,0.12000000000000002,US,0.275,0.2857142857142857,Moshe Koppel,IL,2.8903717578961645,0.87060160234189
https://openalex.org/A5047464344,29,3,15,2.5161674887585708,0.09631391200951248,DE,0.1724137931034483,0.2777777777777778,Jens Dörpinghaus,DE,2.70805020110221,0.9291435911101129
https://openalex.org/A5063975186,114,3,21,2.514312788163449,0.12096029547553093,US,0.2719298245614035,0.13253012048192772,Fabrizio Sebastiani,IT,3.044522437723423,0.8258480072308337
https://openalex.org/A5003986704,125,4,21,2.5079327166317387,0.115776,US,0.232,0.2268041237113402,P. Boot,NL,3.044522437723423,0.8237524169823739
https://openalex.org/A5109881851,164,4,22,2.50513940660338,0.11592801903628792,DE,0.23780487804878048,0.3445378151260504,Meinard Müller,DE,3.091042453358316,0.8104513103278891
https://openalex.org/A5036940398,255,20,34,2.5045989496535834,0.14537485582468282,FI,0.3137254901960784,0.425531914893617,Petri Leskinen,FI,3.5263605246161616,0.7102503933361166
https://openalex.org/A5012248611,96,4,27,2.504018082847307,0.16427951388888887,US,0.3645833333333333,0.10810810810810811,Saeed Farzi,IR,3.295836866004329,0.7597518277301829
https://openalex.org/A5002896120,191,8,25,2.5039139647216806,0.12135084016337272,GR,0.2198952879581152,0.4,Martin Doerr,GR,3.2188758248682006,0.7778846097066219
https://openalex.org/A5088794630,92,3,21,2.5029112201288344,0.11696597353497164,GB,0.22826086956521738,0.3684210526315789,Eljas Oksanen,FI,3.044522437723423,0.8221030625743772
https://openalex.org/A5049231784,92,4,18,2.499401557729387,0.11129489603024575,US,0.2391304347826087,0.4074074074074074,Joanna Byszuk,PL,2.8903717578961645,0.8647335938366087
https://openalex.org/A5063970822,27,3,14,2.4969355660125285,0.09465020576131686,GB,0.18518518518518517,0.26666666666666666,Raluca Tanasescu,NL,2.6390573296152584,0.9461467691482665
https://openalex.org/A5025327745,24,4,14,2.4961806749775355,0.09722222222222222,US,0.20833333333333334,0,Maksym Vakulenko,UA,2.6390573296152584,0.9458607234354577
https://openalex.org/A5069890970,124,3,25,2.4959950090817267,0.1352757544224766,US,0.29838709677419356,0.17582417582417584,Jianwei Yan,CN,3.2188758248682006,0.7754244478144562
https://openalex.org/A5016878682,256,6,32,2.4939195086396118,0.166961669921875,US,0.359375,0.45108695652173914,Tim Weyrich,GB,3.4657359027997265,0.7195930614981216
https://openalex.org/A5021291777,274,22,37,2.4933648912802235,0.14888912568597154,FI,0.31386861313868614,0.49743589743589745,Jouni Tuominen,FI,3.6109179126442243,0.6905072204907499
https://openalex.org/A5037450666,42,3,17,2.4902719027435145,0.1111111111111111,US,0.23809523809523808,0.25,Wouter Haverals,BE,2.833213344056216,0.8789567181616743
https://openalex.org/A5079730303,121,3,24,2.4902655331068884,0.13407554128816337,US,0.2809917355371901,0.16304347826086957,Florian Windhager,AT,3.1780538303479458,0.7835819234170255
https://openalex.org/A5079227238,130,6,22,2.4876449212510536,0.11609467455621303,GB,0.2153846153846154,0.3956043956043956,Tara Lee Andrews,AT,3.091042453358316,0.8047915739715283
https://openalex.org/A5042269065,163,10,32,2.4875710026445192,0.17339756859497912,US,0.3619631901840491,0.28776978417266186,Simon Mahony,GB,3.4657359027997265,0.7177612698748869
https://openalex.org/A5025300307,41,3,15,2.48499346557156,0.09815585960737656,FI,0.17073170731707318,0.25,Emily Öhman,JP,2.70805020110221,0.9176319791118115
https://openalex.org/A5027315622,98,4,20,2.483715850657326,0.12578092461474386,US,0.2857142857142857,0.2112676056338028,Xavier Granier,FR,2.995732273553991,0.829084719146403
https://openalex.org/A5005183296,94,3,23,2.4815100062569866,0.13580805794477138,US,0.2978723404255319,0.05194805194805195,Nico Van de Weghe,BE,3.1354942159291497,0.7914254772502056
https://openalex.org/A5064018105,64,3,19,2.4800599067199256,0.1220703125,US,0.265625,0.2765957446808511,Javier de la Rosa,NO,2.9444389791664403,0.842286060016099
https://openalex.org/A5028127124,42,3,17,2.4746675739285267,0.12358276643990929,US,0.2857142857142857,0.14285714285714285,Borja Navarro-Colorado,ES,2.833213344056216,0.873449074747625
https://openalex.org/A5052449132,58,6,18,2.473446837366522,0.12544589774078477,US,0.27586206896551724,0.1956521739130435,Christian Wolff,DE,2.8903717578961645,0.8557538768531586
https://openalex.org/A5016245342,132,3,21,2.4723200642633434,0.1248852157943067,GB,0.22727272727272727,0.4731182795698925,Paul Mulholland,GB,3.044522437723423,0.8120551301018
https://openalex.org/A5011622556,75,4,21,2.469464953489856,0.15057777777777778,US,0.3466666666666667,0.03636363636363636,George Mikros,QA,3.044522437723423,0.81111734401814
https://openalex.org/A5048937508,273,4,29,2.4688324751646222,0.1418374055736693,US,0.29304029304029305,0.21844660194174756,Chaya Liebeskind,IL,3.367295829986474,0.7331795600431517
https://openalex.org/A5060774978,81,6,23,2.4632278474040037,0.15561652187166589,US,0.345679012345679,0.23214285714285715,Jennifer Edmond,IE,3.1354942159291497,0.7855947668122452
https://openalex.org/A5042220566,50,5,20,2.4618767880659993,0.13280000000000003,US,0.28,0.20588235294117646,Jacco van Ossenbruggen,NL,2.995732273553991,0.8217946609579195
https://openalex.org/A5003413978,93,3,21,2.4612987042938808,0.13631633714880334,US,0.2903225806451613,0.39473684210526316,Thomas C. Messerli,CH,3.044522437723423,0.8084350681068869
https://openalex.org/A5006297499,104,4,24,2.4595954734093652,0.13683431952662722,US,0.27884615384615385,0.24050632911392406,Simon Hengchen,FI,3.1780538303479458,0.7739313443725021
https://openalex.org/A5057739549,65,3,18,2.458149245515485,0.11763313609467457,US,0.2153846153846154,0.19607843137254902,Elisabet Comelles,ES,2.8903717578961645,0.8504612732947251
https://openalex.org/A5082219837,99,4,20,2.4570675700220606,0.11151923273135393,US,0.18181818181818182,0.28169014084507044,Tsvi Kuflik,IL,2.995732273553991,0.8201893045359208
https://openalex.org/A5057560641,74,4,23,2.4569828840631107,0.14207450693937182,US,0.2702702702702703,0.627906976744186,Shih-Pei Chen,DE,3.1354942159291497,0.7836030669681928
https://openalex.org/A5019001786,63,3,19,2.4555285961200473,0.11463844797178128,US,0.1746031746031746,0.2222222222222222,Jane Hunter,AU,2.9444389791664403,0.8339546560462932
https://openalex.org/A5049844809,48,3,16,2.4554608908739044,0.11458333333333333,US,0.25,0.22857142857142856,Martin Hilpert,CH,2.772588722239781,0.8856203125901445
https://openalex.org/A5091320920,56,3,20,2.4497107972335646,0.14285714285714288,US,0.32142857142857145,0.0625,Vladimír Matlach,CZ,2.995732273553991,0.8177335534484685
https://openalex.org/A5049482136,80,4,22,2.448916966759092,0.15250000000000002,US,0.3375,0.13114754098360656,Chengxi Yan,CN,3.091042453358316,0.7922624822245402
https://openalex.org/A5027177449,99,3,20,2.4467069286847742,0.13212937455361698,US,0.2828282828282828,0.2191780821917808,Marco Callieri,IT,2.995732273553991,0.8167308374930715
https://openalex.org/A5009195994,88,6,20,2.443392137458476,0.12035123966942148,DE,0.2159090909090909,0.5409836065573771,Piotr Kuroczyński,DE,2.995732273553991,0.8156243329981402
https://openalex.org/A5002650357,78,3,18,2.4408078333028946,0.12294543063773833,GR,0.2692307692307692,0.38181818181818183,Athina Kritsotaki,GR,2.8903717578961645,0.8444615564191309
https://openalex.org/A5000312455,64,4,23,2.4345081319815005,0.17724609375,CN,0.390625,0.5,Pengpeng Cheng,CN,3.1354942159291497,0.7764352170109413
https://openalex.org/A5019080098,64,4,23,2.4345081319815005,0.17724609375,CN,0.390625,0.5,Daoling Chen,CN,3.1354942159291497,0.7764352170109413
https://openalex.org/A5038641951,168,5,26,2.42554421359398,0.1464002267573696,US,0.2976190476190476,0.288,Matteo Dellepiane,IT,3.258096538021482,0.7444666495569591
https://openalex.org/A5000118472,17,3,12,2.425479708432719,0.09342560553633218,GB,0.11764705882352941,0.2727272727272727,Eid Mohamed,QA,2.4849066497880004,0.976084839500771
https://openalex.org/A5017701872,21,5,13,2.4254797046832532,0.1020408163265306,GB,0.19047619047619047,0.05555555555555555,Edgar Bisset Álvarez,BR,2.5649493574615367,0.945624792796567
https://openalex.org/A5049441601,179,5,29,2.425268971056166,0.16781623544833185,US,0.36312849162011174,0.25925925925925924,Paolo Cignoni,IT,3.367295829986474,0.7202423230708268
https://openalex.org/A5080353462,60,4,20,2.423636070287227,0.15,US,0.3333333333333333,0.37142857142857144,Lisa Goddard,CA,2.995732273553991,0.8090295957628894
https://openalex.org/A5032196786,82,3,19,2.4202018033489368,0.1255205234979179,IT,0.21951219512195122,0.42105263157894735,Riccardo Foschi,IT,2.9444389791664403,0.8219568550998081
https://openalex.org/A5009564435,75,3,22,2.419606903806189,0.15484444444444445,US,0.3333333333333333,0.16363636363636364,Thomas Mandl,DE,3.091042453358316,0.7827802239265157
https://openalex.org/A5048899939,104,7,18,2.419087525810512,0.1209319526627219,US,0.23076923076923078,0.33766233766233766,Mark Hedges,GB,2.8903717578961645,0.8369468457480744
https://openalex.org/A5060825274,34,3,14,2.4171951326694003,0.10726643598615918,FR,0.20588235294117646,0.5263157894736842,Peter A. Stokes,GB,2.6390573296152584,0.9159312704365529
https://openalex.org/A5080765853,76,4,21,2.413408881348735,0.15477839335180055,US,0.34210526315789475,0.08333333333333333,Doménico Fiormonte,IT,3.044522437723423,0.7927052372632173
https://openalex.org/A5022574838,67,3,16,2.409319346455926,0.11383381599465359,US,0.208955223880597,0.28888888888888886,Raphaël Troncy,FR,2.772588722239781,0.8689782682624507
https://openalex.org/A5090167566,59,3,16,2.4079577204173455,0.11864406779661019,US,0.23728813559322035,0.30303030303030304,Inger Leemans,NL,2.772588722239781,0.8684871654790993
https://openalex.org/A5012965551,155,4,20,2.407611184111525,0.13848074921956294,US,0.3032258064516129,0.17592592592592593,Daniel Gática-Pérez,CH,2.995732273553991,0.8036803573422308
https://openalex.org/A5053358969,155,4,20,2.407611184111525,0.13848074921956294,US,0.3032258064516129,0.17592592592592593,Jean‐Marc Odobez,CH,2.995732273553991,0.8036803573422308
https://openalex.org/A5013546425,251,8,30,2.4023714653704444,0.16109268106855446,US,0.33067729083665337,0.3473684210526316,Roberto Scopigno,IT,3.4011973816621555,0.7063310933740671
https://openalex.org/A5014360834,72,6,18,2.4022775822440616,0.1261574074074074,US,0.20833333333333334,0.3090909090909091,Kimmo Kettunen,FI,2.8903717578961645,0.831131004404992
https://openalex.org/A5040074153,69,3,22,2.400909045281959,0.15521949170342364,US,0.3333333333333333,0.16981132075471697,Rachele Sprugnoli,IT,3.091042453358316,0.7767311777531396
https://openalex.org/A5083285009,35,3,16,2.3999965487362878,0.13142857142857142,CN,0.2857142857142857,0.45454545454545453,Jiangfeng Liu,CN,2.772588722239781,0.8656157797531174
https://openalex.org/A5059558616,117,4,26,2.395895726653256,0.17744174154430567,US,0.36752136752136755,0.05952380952380952,Dana McKay,AU,3.258096538021482,0.7353667083505734
https://openalex.org/A5049574565,36,3,14,2.3941084609200107,0.10802469135802469,DE,0.16666666666666666,0.631578947368421,Achille Felicetti,IT,2.6390573296152584,0.9071831953226427
https://openalex.org/A5061819226,67,3,22,2.393473812575124,0.15526843394965473,US,0.31343283582089554,0.3137254901960784,Olivia Vane,GB,3.091042453358316,0.7743257650747221
https://openalex.org/A5114885149,35,3,17,2.392265788606321,0.13795918367346938,GB,0.2857142857142857,0.25,Tania González-Cantera,ES,2.833213344056216,0.8443648600007633
https://openalex.org/A5061737423,151,5,19,2.3904882024620697,0.1339853515196702,US,0.2847682119205298,0.19811320754716982,Efstathios Stamatatos,GR,2.9444389791664403,0.811865424746825
https://openalex.org/A5002182456,103,4,17,2.389622330768714,0.12904137996041096,NL,0.2621359223300971,0.6153846153846154,Ivo Zandhuis,NL,2.833213344056216,0.8434318353688014
https://openalex.org/A5015319002,76,3,20,2.386531937579683,0.14958448753462605,US,0.27631578947368424,0.3064516129032258,Maxim Rumyantsev,RU,2.995732273553991,0.7966439319854233
https://openalex.org/A5031439294,51,3,18,2.3860888105515508,0.13571703191080353,US,0.2549019607843137,0.32558139534883723,Maarten de Rijke,NL,2.8903717578961645,0.8255300737813499
https://openalex.org/A5061908631,45,3,16,2.3858828094068625,0.12197530864197531,US,0.2222222222222222,0.4,Rosa Rita Maria Tamborrino,IT,2.772588722239781,0.8605253243183771
https://openalex.org/A5024924150,57,4,17,2.384598863154335,0.131425053862727,US,0.2807017543859649,0.2564102564102564,Chu‐Ren Huang,HK,2.833213344056216,0.8416587717112701
https://openalex.org/A5027377131,144,7,22,2.3794901345486386,0.15827546296296297,US,0.3402777777777778,0.2871287128712871,Greta Franzini,DE,3.091042453358316,0.7698018291412985
https://openalex.org/A5027223586,141,3,25,2.3778314983270707,0.14219606659624767,GB,0.2198581560283688,0.36936936936936937,Maria Vayanou,GR,3.2188758248682006,0.7387148892034171
https://openalex.org/A5074961334,40,3,15,2.374877132647862,0.12875,US,0.275,0.375,Annie Chen,US,2.70805020110221,0.8769693898884362
https://openalex.org/A5100404067,139,3,26,2.374645063193872,0.16898711246829873,US,0.35251798561151076,0.17142857142857143,Qingquan Li,CN,3.258096538021482,0.7288442915923858
https://openalex.org/A5070093927,157,3,28,2.3742380497003084,0.16491541238995497,US,0.29936305732484075,0.358974358974359,Qin Zou,CN,3.332204510175204,0.7125127051627073
https://openalex.org/A5003859694,53,5,16,2.372928148191518,0.13634745461018155,US,0.3018867924528302,0.2647058823529412,Nina Tahmasebi,SE,2.772588722239781,0.8558529179454336
https://openalex.org/A5054443807,62,3,18,2.372798552815004,0.13059313215400625,US,0.22580645161290322,0.40476190476190477,Kai Li,CN,2.8903717578961645,0.8209319601649131
https://openalex.org/A5015103527,67,3,20,2.3721407002218076,0.16016930274003116,US,0.34328358208955223,0.034482758620689655,Giacomo Alliata,CH,2.995732273553991,0.7918400189372115
https://openalex.org/A5055015531,79,3,19,2.371351301571701,0.14148373658067614,GR,0.27848101265822783,0.39285714285714285,Yannis Tzitzikas,GR,2.9444389791664403,0.8053660878525055
https://openalex.org/A5030948871,67,3,19,2.370283224084744,0.13744709289374024,US,0.2537313432835821,0.26666666666666666,Rita Cucchiara,IT,2.9444389791664403,0.8050033438817477
https://openalex.org/A5066519737,67,3,19,2.370283224084744,0.13744709289374024,US,0.2537313432835821,0.26666666666666666,Marcella Cornia,IT,2.9444389791664403,0.8050033438817477
https://openalex.org/A5089146605,82,3,22,2.3686538788926237,0.16151100535395602,US,0.34146341463414637,0.23728813559322035,Christof Schöch,DE,3.091042453358316,0.766296132982308
https://openalex.org/A5022095958,553,13,32,2.36835813564475,0.17853954592572488,US,0.3779385171790235,0.16810344827586207,Jacques Savoy,CH,3.4657359027997265,0.6833637074687423
https://openalex.org/A5049484955,30,3,13,2.367736747559855,0.1088888888888889,GB,0.16666666666666666,0.14285714285714285,Maurizio Toscano,ES,2.5649493574615367,0.9231124741983765
https://openalex.org/A5024942135,124,5,26,2.3657870739219167,0.1850936524453694,US,0.3790322580645161,0.06666666666666667,George Buchanan,AU,3.258096538021482,0.7261255295273016
https://openalex.org/A5045510206,103,3,25,2.364123855274896,0.18767084550853047,US,0.3883495145631068,0.0547945205479452,Rui Liu,AU,3.2188758248682006,0.7344563704540223
https://openalex.org/A5000083284,83,4,17,2.358895864426133,0.1241109014370736,US,0.21686746987951808,0.23529411764705882,Thierry Poibeau,FR,2.833213344056216,0.832586740908463
https://openalex.org/A5069887938,90,3,22,2.3561398727455636,0.16666666666666669,GB,0.32222222222222224,0.42857142857142855,David Kirk,GB,3.091042453358316,0.7622476586129365
https://openalex.org/A5071610277,180,4,23,2.356092968088395,0.15419753086419755,US,0.3,0.2517482517482518,Jonathan Schler,IL,3.1354942159291497,0.7514263480757873
https://openalex.org/A5025529049,103,4,21,2.351231204642328,0.1477047789612593,US,0.27184466019417475,0.38961038961038963,Florian Kräutli,DE,3.044522437723423,0.7722824359936359
https://openalex.org/A5020583960,138,5,27,2.3470976096067475,0.174438143247217,US,0.30434782608695654,0.34951456310679613,Claire Ross,GB,3.295836866004329,0.7121401043287149
https://openalex.org/A5081359539,106,4,25,2.3462932921525947,0.18191527233891064,US,0.36792452830188677,0.3103448275862069,Adam Gibson,GB,3.2188758248682006,0.7289169945686443
https://openalex.org/A5013165259,17,3,12,2.3439329813080194,0.11418685121107267,US,0.23529411764705882,0.2,Tiziana Margaria,IE,2.4849066497880004,0.9432680223653439
https://openalex.org/A5033112212,17,3,12,2.3439329813080194,0.11418685121107267,US,0.23529411764705882,0.2,Ciara Breathnach,IE,2.4849066497880004,0.9432680223653439
https://openalex.org/A5000357955,151,5,22,2.3420315563571275,0.16187886496206308,US,0.33112582781456956,0.3805309734513274,Massimiliano Corsini,IT,3.091042453358316,0.7576834002433668
https://openalex.org/A5045494777,79,3,14,2.340264108526393,0.12610158628424933,NL,0.24050632911392406,0.6153846153846154,Rinke Hoekstra,NL,2.6390573296152584,0.8867803219976181
https://openalex.org/A5086855067,79,3,14,2.340264108526393,0.12610158628424933,NL,0.24050632911392406,0.6153846153846154,Kathrin Dentler,NL,2.6390573296152584,0.8867803219976181
https://openalex.org/A5074364073,88,6,20,2.3373406448288785,0.15909090909090912,US,0.2840909090909091,0.1917808219178082,Andrew Flinn,GB,2.995732273553991,0.7802234750623999
https://openalex.org/A5075698724,67,4,18,2.3362942216192892,0.1427934952105146,NL,0.26865671641791045,0.4186046511627907,Martijn Wieling,NL,2.8903717578961645,0.808302328320501
https://openalex.org/A5053739039,53,7,16,2.3342890723650154,0.13563545745817016,RS,0.2641509433962264,0.5142857142857142,Cvetana Krstev,RS,2.772588722239781,0.8419168171755766
https://openalex.org/A5040950818,88,8,21,2.3315697144468737,0.16193181818181818,US,0.32954545454545453,0.4264705882352941,James O’Sullivan,IE,3.044522437723423,0.7658244477220315
https://openalex.org/A5077549322,100,8,27,2.3263772370537894,0.2164,US,0.44,0.35135135135135137,Geoffrey Rockwell,CA,3.295836866004329,0.70585327236604
https://openalex.org/A5081337679,88,4,18,2.325256492324666,0.1412706611570248,US,0.2840909090909091,0.17391304347826086,Peter Bell,DE,2.8903717578961645,0.8044835360615227
https://openalex.org/A5080799981,63,3,20,2.322534594392578,0.16250944822373392,US,0.3333333333333333,0.13636363636363635,María Luisa Alvite Díez,ES,2.995732273553991,0.775281094006854
https://openalex.org/A5000811543,115,6,20,2.319954169468182,0.1667296786389414,US,0.3565217391304348,0.13333333333333333,Pablo Ruiz Fabo,FR,2.995732273553991,0.7744197270058119
https://openalex.org/A5050090679,65,3,14,2.319296779679882,0.12142011834319529,US,0.23076923076923078,0.24489795918367346,Anna Jordanous,GB,2.6390573296152584,0.8788353150395587
https://openalex.org/A5023208913,83,4,14,2.315692995658419,0.1304978951952388,NL,0.24096385542168675,0.5813953488372093,Auke Rijpma,NL,2.6390573296152584,0.8774697577320225
https://openalex.org/A5052924491,30,3,13,2.314815097672296,0.12666666666666668,US,0.26666666666666666,0.13043478260869565,Emiliano Giovannetti,IT,2.5649493574615367,0.9024798446559614
https://openalex.org/A5010108427,75,3,14,2.305837900908591,0.14204444444444445,US,0.30666666666666664,0.38,Melina Jander,DE,2.6390573296152584,0.8737354338735618
https://openalex.org/A5037074903,75,3,14,2.305837900908591,0.14204444444444445,US,0.30666666666666664,0.38,Gabriela Rotari,DE,2.6390573296152584,0.8737354338735618
https://openalex.org/A5029094200,41,3,16,2.304315152222933,0.16716240333135038,US,0.36585365853658536,0.5357142857142857,Yuerong Hu,US,2.772588722239781,0.8311060106893305
https://openalex.org/A5017039054,60,6,10,2.3025850929940455,0.10000000000000002,BE,0.1,1,Felicitas Lea Kleinkopf,DE,2.302585092994046,0.9999999999999998
https://openalex.org/A5067054454,83,4,20,2.294375587026569,0.15314269124691537,US,0.26506024096385544,0.3103448275862069,Marijn Koolen,NL,2.995732273553991,0.7658813864246399
https://openalex.org/A5018362446,127,6,24,2.291031577792983,0.21681443362886726,US,0.4409448818897638,0.20689655172413793,Kristoffer Laigaard Nielbo,DK,3.1780538303479458,0.720891369402057
https://openalex.org/A5042206068,96,4,25,2.2877672673490284,0.22200520833333334,US,0.4479166666666667,0.5584415584415584,Lior Shamir,US,3.2188758248682006,0.7107348626729653
https://openalex.org/A5088688888,87,5,14,2.2866225245658827,0.13594926674593738,NL,0.2413793103448276,0.5531914893617021,Richard Zijdeman,NL,2.6390573296152584,0.8664542823324128
https://openalex.org/A5001336086,47,3,16,2.285320407678637,0.14712539610683567,GB,0.2765957446808511,0.25806451612903225,Hugh Craig,AU,2.772588722239781,0.8242551047500785
https://openalex.org/A5064977687,138,5,27,2.2848560985118755,0.19565217391304351,US,0.391304347826087,0.2,Federico Nanni,DE;IT,3.295836866004329,0.6932552160210208
https://openalex.org/A5019540386,87,5,14,2.2845617440245727,0.13779891663363722,NL,0.26436781609195403,0.5957446808510638,Albert Meroño-Peñuela,NL,2.6390573296152584,0.865673404812935
https://openalex.org/A5053696616,66,3,19,2.2834855230231788,0.1937557392102847,US,0.4090909090909091,0.06666666666666667,Matthias Arnold,DE,2.9444389791664403,0.7755248246542453
https://openalex.org/A5083588157,60,4,18,2.2834170068895356,0.1661111111111111,US,0.3333333333333333,0.2037037037037037,Oliver Duke‐Williams,GB,2.8903717578961645,0.7900080675267817
https://openalex.org/A5078645438,50,3,16,2.2796830091649527,0.1464,IT,0.28,0.47368421052631576,Gary Munnelly,IE,2.772588722239781,0.8222218430302767
https://openalex.org/A5061887705,83,7,17,2.2775701038289062,0.15023951226593119,US,0.2891566265060241,0.4444444444444444,Karina van Dalen-Oskam,NL,2.833213344056216,0.8038823156777124
https://openalex.org/A5029303588,27,3,12,2.274742820856893,0.12208504801097393,US,0.2222222222222222,0.22727272727272727,Paul Eggert,US,2.4849066497880004,0.9154238534678808
https://openalex.org/A5074002980,102,3,19,2.2699445866591876,0.17589388696655134,US,0.37254901960784315,0.1794871794871795,Patrick Reuter,FR,2.9444389791664403,0.7709260075417832
https://openalex.org/A5080296686,146,11,24,2.267420658420966,0.16138112216175643,US,0.2534246575342466,0.37719298245614036,Mikko Tolonen,FI,3.1780538303479458,0.7134620051960291
https://openalex.org/A5055529425,35,4,15,2.2604683669468275,0.16244897959183674,US,0.34285714285714286,0.5,Wenyi Shang,US,2.70805020110221,0.8347217367044336
https://openalex.org/A5006779213,73,8,20,2.260213151045968,0.20585475699005437,US,0.4246575342465753,0.62,Ted Underwood,US,2.995732273553991,0.7544776851385859
https://openalex.org/A5009579756,104,4,19,2.2577782499756447,0.17474112426035504,US,0.3557692307692308,0.35802469135802467,Thorsten Ries,BE,2.9444389791664403,0.7667940364703408
