id,publication_year,type,countries_str,n_countries
https://openalex.org/W4241118706,2021,book,GB;SE,2
https://openalex.org/W4225001019,2022,article,US,1
https://openalex.org/W3009548386,2020,article,DK,1
https://openalex.org/W4224981752,2022,article,NA,0
https://openalex.org/W2902151154,2018,article,AU,1
https://openalex.org/W1993672150,2013,article,NA,0
https://openalex.org/W4390776354,2024,article,GB,1
https://openalex.org/W4313577356,2023,article,GB,1
https://openalex.org/W4386242426,2023,article,GB,1
https://openalex.org/W1997773692,2010,article,GB,1
https://openalex.org/W2783820279,2018,article,IL,1
https://openalex.org/W2996143411,2019,article,US,1
https://openalex.org/W2558697319,2016,article,GB,1
https://openalex.org/W4230487591,2019,book,AU,1
https://openalex.org/W4283687428,2022,article,US,1
https://openalex.org/W4390118545,2023,article,CA;DK;GB;US,4
https://openalex.org/W4396232207,2024,article,US,1
https://openalex.org/W4239158814,2021,book,NA,0
https://openalex.org/W2142773705,2015,article,GB,1
https://openalex.org/W2564686358,2015,book-chapter,NA,0
https://openalex.org/W4237908692,2016,book,NA,0
https://openalex.org/W4320913456,2023,book-chapter,NA,0
https://openalex.org/W4313360494,2022,book-chapter,US,1
https://openalex.org/W4311391436,2022,book-chapter,NA,0
https://openalex.org/W3216546994,2021,book-chapter,NA,0
https://openalex.org/W4233670998,2013,book,NA,0
https://openalex.org/W4241336552,2011,article,BE,1
https://openalex.org/W3199271738,2021,preprint,NA,0
https://openalex.org/W4281738709,2022,preprint,NA,0
https://openalex.org/W4381058928,2023,article,US,1
https://openalex.org/W2579323840,2017,article,GB,1
https://openalex.org/W2610021178,2017,review,DE;FR;SG;US,4
https://openalex.org/W2001154033,2010,article,NA,0
https://openalex.org/W2803009345,2018,article,GB,1
https://openalex.org/W1969513994,2006,article,CA,1
https://openalex.org/W2111125016,2009,book-chapter,US,1
https://openalex.org/W2933426098,2019,article,CN;US,2
https://openalex.org/W3034152715,2020,article,US,1
https://openalex.org/W604465837,2014,book,NA,0
https://openalex.org/W2788306563,2018,article,GB,1
https://openalex.org/W3151427199,2021,article,NO,1
https://openalex.org/W2953178162,2019,article,US,1
https://openalex.org/W3002395756,2020,article,DE,1
https://openalex.org/W2945159175,2019,article,DE;US,2
https://openalex.org/W3021947890,2020,book,NO,1
https://openalex.org/W2125492908,2008,article,NA,0
https://openalex.org/W3007081521,2020,article,KR,1
https://openalex.org/W3087484287,2020,article,PK,1
https://openalex.org/W2924937454,2019,book-chapter,DE,1
https://openalex.org/W4390646584,2024,article,US,1
https://openalex.org/W2103611099,2004,article,US,1
https://openalex.org/W3128454760,2021,article,NL,1
https://openalex.org/W2593137211,2017,article,GB,1
https://openalex.org/W3000419240,2020,article,AU;GR,2
https://openalex.org/W4366550645,2023,article,GB,1
https://openalex.org/W2011568578,2009,article,US,1
https://openalex.org/W2125532767,2004,article,US,1
https://openalex.org/W2013620756,2015,article,US,1
https://openalex.org/W4366769573,2023,article,NA,0
https://openalex.org/W2955441944,2019,article,PH,1
https://openalex.org/W2005465398,2010,article,HK,1
https://openalex.org/W4380610559,2023,book,NA,0
https://openalex.org/W2003875425,2003,article,US,1
https://openalex.org/W2048214682,2005,article,FI,1
https://openalex.org/W1505545652,2009,book-chapter,PT,1
https://openalex.org/W2904900687,2018,article,NA,0
https://openalex.org/W2020692846,2010,article,US,1
https://openalex.org/W4399067770,2024,article,NA,0
https://openalex.org/W4361976369,2020,book,NA,0
https://openalex.org/W4385609824,2023,book-chapter,IN,1
https://openalex.org/W4391993213,2024,article,DE;GB,2
https://openalex.org/W2565578130,2013,article,US,1
https://openalex.org/W2620213176,2017,preprint,NA,0
https://openalex.org/W652493169,2012,book,NA,0
https://openalex.org/W2781081795,2017,article,GB;US,2
https://openalex.org/W4322581784,2023,book,NA,0
https://openalex.org/W4224242332,2022,book-chapter,GB,1
https://openalex.org/W4233343253,2017,book,NA,0
https://openalex.org/W2964543620,2019,article,DE,1
https://openalex.org/W4246079400,2002,book-chapter,CH,1
https://openalex.org/W1982551950,2003,article,NA,0
https://openalex.org/W3088691004,2020,article,NL,1
https://openalex.org/W2551477234,2016,article,US,1
https://openalex.org/W4236033791,2007,book-chapter,US,1
https://openalex.org/W4323051415,2023,book,NA,0
https://openalex.org/W2783659248,2017,book,NA,0
https://openalex.org/W2090281775,2007,article,AU;GB,2
https://openalex.org/W4205374969,2022,article,CH,1
https://openalex.org/W2011102055,2002,article,US,1
https://openalex.org/W3196401313,2021,article,AU,1
https://openalex.org/W2923911798,2019,article,AU,1
https://openalex.org/W4250120463,2021,book,NA,0
https://openalex.org/W4320155773,2022,book,NA,0
https://openalex.org/W4220886560,2022,article,ES,1
https://openalex.org/W3135077588,2021,article,GB;US,2
https://openalex.org/W2338443718,2006,book,NA,0
https://openalex.org/W3197247787,2022,book-chapter,GB,1
https://openalex.org/W4211020064,2022,article,AU;SG,2
https://openalex.org/W4232253710,2016,article,AT,1
https://openalex.org/W4221080669,2022,article,US,1
https://openalex.org/W4200384607,2021,article,GB,1
https://openalex.org/W4385631690,2023,article,AU,1
https://openalex.org/W4294904186,2022,article,US,1
https://openalex.org/W2912116220,2019,article,GB;US,2
https://openalex.org/W3204545732,2021,article,CH;US,2
https://openalex.org/W2941395183,2019,article,GB;JP,2
https://openalex.org/W4384199685,2023,article,AU,1
https://openalex.org/W4386952030,2023,article,NA,0
https://openalex.org/W4402579289,2024,article,GB,1
https://openalex.org/W4366583940,2023,article,IL,1
https://openalex.org/W2075035526,2006,article,GB,1
https://openalex.org/W2033552550,2014,article,GB,1
https://openalex.org/W3015101460,2019,article,NA,0
https://openalex.org/W2798563350,2018,article,IT,1
https://openalex.org/W2175477600,2015,article,NA,0
https://openalex.org/W2320876499,1994,article,GB,1
https://openalex.org/W4283708773,2022,book-chapter,NL,1
https://openalex.org/W3210368455,2021,article,AU,1
https://openalex.org/W4200370503,2021,article,PL,1
https://openalex.org/W2792846546,2017,article,CA,1
https://openalex.org/W4385707718,2023,article,SE,1
https://openalex.org/W4392179465,2024,book,NA,0
https://openalex.org/W4243219578,2009,book,NA,0
https://openalex.org/W1531940348,2003,other,NA,0
https://openalex.org/W3144604988,2020,article,IL;US,2
https://openalex.org/W4286891864,2021,preprint,NA,0
https://openalex.org/W2098118776,2001,article,FR;US,2
https://openalex.org/W2131730780,1996,article,US,1
https://openalex.org/W3008231817,2020,article,CN,1
https://openalex.org/W1514048432,1999,article,NA,0
https://openalex.org/W2008736649,1981,article,NA,0
https://openalex.org/W2923078152,2019,review,FR;PT,2
https://openalex.org/W2951066188,2019,article,GB,1
https://openalex.org/W4230425020,1999,article,NA,0
https://openalex.org/W4292243186,2022,article,SG,1
https://openalex.org/W4224297471,2022,review,US,1
https://openalex.org/W2995852188,2019,review,CN;JP,2
https://openalex.org/W3026058619,2020,article,US,1
https://openalex.org/W436047622,2001,book,NA,0
https://openalex.org/W4206456103,2021,review,CN,1
https://openalex.org/W3150811281,2021,review,NZ,1
https://openalex.org/W3015342956,2020,review,EE,1
https://openalex.org/W2856991417,2018,review,US,1
https://openalex.org/W3121038557,2021,review,BR,1
https://openalex.org/W4303194589,2022,review,CN,1
https://openalex.org/W1986298738,2000,article,AU;DE,2
https://openalex.org/W4225095662,2022,article,JP,1
https://openalex.org/W1996868636,2009,article,NA,0
https://openalex.org/W4307572783,2022,article,CH;FR,2
https://openalex.org/W4381793921,2023,article,DE,1
https://openalex.org/W4366599114,2023,preprint,GB,1
https://openalex.org/W4304092179,2022,article,CH,1
https://openalex.org/W4319786584,2023,article,BR;PT;US,3
https://openalex.org/W4285270837,2022,article,IT;RU,2
https://openalex.org/W2730167198,2017,article,US,1
https://openalex.org/W4221098933,2022,book,NA,0
https://openalex.org/W4399262294,2024,article,ES,1
https://openalex.org/W3006912832,2020,review,UA,1
https://openalex.org/W605489061,2005,book,NA,0
https://openalex.org/W1991306514,2013,article,BE,1
https://openalex.org/W3106755919,2020,article,DE,1
https://openalex.org/W2588079232,2017,book-chapter,GB,1
https://openalex.org/W3211169808,2021,review,PT,1
https://openalex.org/W2838831674,2018,article,HK,1
https://openalex.org/W3210393458,2021,review,BD,1
https://openalex.org/W4318148161,2022,article,GB;US,2
https://openalex.org/W2171930160,1985,article,GB,1
https://openalex.org/W4225292438,2022,review,PK,1
https://openalex.org/W2905260628,2018,book-chapter,FR,1
https://openalex.org/W4206297952,2019,article,IN,1
https://openalex.org/W3157084718,2021,article,IN,1
https://openalex.org/W608470682,1977,book,NA,0
https://openalex.org/W4242700658,1990,article,NA,0
https://openalex.org/W4386273460,2023,preprint,NA,0
https://openalex.org/W4309559773,2022,book-chapter,NA,0
https://openalex.org/W2111866110,2012,article,NA,0
https://openalex.org/W2981791219,2019,review,BE,1
https://openalex.org/W2954579544,2019,article,GB;US,2
https://openalex.org/W2804950403,2018,review,DE,1
https://openalex.org/W2072671654,1966,article,US,1
https://openalex.org/W3168386838,2021,book-chapter,US,1
https://openalex.org/W3020904314,2015,article,GB;US,2
https://openalex.org/W2075151733,2004,article,US,1
https://openalex.org/W2075785294,2014,article,SE,1
https://openalex.org/W2494397860,2006,book,NA,0
https://openalex.org/W4200516530,2021,article,NL,1
https://openalex.org/W4251711287,2016,book,NA,0
https://openalex.org/W4247093980,2010,book,GB,1
https://openalex.org/W2024440997,2015,article,GB,1
https://openalex.org/W2122705236,2014,article,NA,0
https://openalex.org/W2162921503,1976,article,NA,0
https://openalex.org/W2084709874,2014,article,BG;US,2
https://openalex.org/W2563124056,2016,article,CH,1
https://openalex.org/W2216001466,2010,book-chapter,NL,1
https://openalex.org/W3016544581,2020,editorial,BE;NL,2
https://openalex.org/W3125062712,2015,article,IE,1
https://openalex.org/W4294576913,2022,article,NL,1
https://openalex.org/W2917806844,2019,book-chapter,NA,0
https://openalex.org/W2338248374,1976,article,NA,0
https://openalex.org/W2493396847,2016,book-chapter,NA,0
https://openalex.org/W4225403311,2022,article,GB,1
https://openalex.org/W2592335448,2014,article,NA,0
https://openalex.org/W2412051209,2016,article,DE,1
https://openalex.org/W2569899757,2016,article,NA,0
https://openalex.org/W4288085487,2022,article,NA,0
https://openalex.org/W2981564990,2019,article,CA,1
https://openalex.org/W2095948489,2011,article,AT;DE,2
https://openalex.org/W3124905125,2016,article,NA,0
https://openalex.org/W4249417236,1971,article,NA,0
https://openalex.org/W2727967538,2017,review,CA,1
https://openalex.org/W4230183632,2015,erratum,US,1
https://openalex.org/W3010962160,2020,article,NA,0
https://openalex.org/W4220965279,2022,report,AT;BG;DE;ES;HR;IS;IT;LU;LV;MT;NL;NO;PL;RO;RS;SI;SK;TR;US,19
https://openalex.org/W4226097803,2022,article,HU,1
https://openalex.org/W4232722339,1999,book-chapter,NA,0
https://openalex.org/W2756476668,2017,article,GB,1
https://openalex.org/W4324044971,2023,article,NA,0
https://openalex.org/W2763438210,2023,paratext,NA,0
https://openalex.org/W3110132713,2020,book,US,1
https://openalex.org/W4205733033,2021,article,CH;IT,2
https://openalex.org/W3131305640,2021,article,NL,1
https://openalex.org/W3012690896,2020,article,BR;CA;GB;LV;US,5
https://openalex.org/W1971425934,1975,article,NA,0
https://openalex.org/W4386142022,2023,review,CN;GB;IN;IT,4
https://openalex.org/W1998446689,2010,review,GB,1
https://openalex.org/W2039036421,2012,review,NZ;US,2
https://openalex.org/W2129286663,1997,article,NA,0
https://openalex.org/W4224220194,2022,review,CA;GB;JP;US,4
https://openalex.org/W1526117847,2002,book,NA,0
https://openalex.org/W3197107524,2021,review,CA;IT;US,3
https://openalex.org/W4220997294,2022,article,US,1
https://openalex.org/W2081828339,2014,article,DE;GB,2
https://openalex.org/W4319301677,2023,article,US,1
https://openalex.org/W2115117731,2009,article,NA,0
https://openalex.org/W4394653315,2025,preprint,IT,1
https://openalex.org/W2793326128,2018,article,DE,1
https://openalex.org/W3020952438,2020,article,SG,1
https://openalex.org/W2793879128,2018,article,US,1
https://openalex.org/W4387002648,2023,review,IT,1
https://openalex.org/W4385623295,2023,review,DE,1
https://openalex.org/W4387453880,2023,article,NA,0
https://openalex.org/W4389133789,2023,article,US,1
https://openalex.org/W4403310779,2024,article,NL,1
https://openalex.org/W4407721166,2025,book-chapter,NA,0
https://openalex.org/W4394789015,2024,article,NA,0
https://openalex.org/W2074066992,2007,article,SE,1
https://openalex.org/W2983791272,2019,article,DE,1
https://openalex.org/W2085909292,2011,article,DE,1
https://openalex.org/W3131418998,2021,editorial,US,1
https://openalex.org/W3134077149,2021,article,DE,1
https://openalex.org/W3127030616,2021,review,SI,1
https://openalex.org/W2979969989,2019,article,DE,1
https://openalex.org/W3125839461,2021,article,US,1
https://openalex.org/W2519012137,2016,article,GB,1
https://openalex.org/W4384521696,2023,article,CN;SG,2
https://openalex.org/W3113269937,2020,book-chapter,US,1
https://openalex.org/W4405374513,2024,article,CA;US,2
https://openalex.org/W2966115150,2019,book-chapter,NL;US,2
https://openalex.org/W4283706109,2022,book-chapter,NL,1
https://openalex.org/W4380589144,2023,article,US,1
https://openalex.org/W2784006467,2018,article,CH;PL,2
https://openalex.org/W1968785632,2014,article,NA,0
https://openalex.org/W4392851673,2024,article,NL,1
https://openalex.org/W4388535055,2023,article,SE,1
https://openalex.org/W4407702979,2025,book-chapter,NA,0
https://openalex.org/W2998930702,2000,article,RS,1
https://openalex.org/W4252416651,2009,article,NA,0
https://openalex.org/W1819444582,2012,preprint,NA,0
https://openalex.org/W4388481599,2023,preprint,NA,0
https://openalex.org/W2102303925,2006,article,US,1
https://openalex.org/W2050421060,2012,article,AU;HK,2
https://openalex.org/W2110034024,2010,article,US,1
https://openalex.org/W3195442414,2021,review,AU,1
https://openalex.org/W1991324021,2013,article,US,1
https://openalex.org/W3109592608,2020,review,AU;US,2
https://openalex.org/W2977128309,2019,review,GB;JO;QA,3
https://openalex.org/W2768249236,2017,article,CN,1
https://openalex.org/W3024926071,2020,article,IN,1
https://openalex.org/W3127924821,2021,review,US,1
https://openalex.org/W3042379185,2020,article,GB;IE,2
https://openalex.org/W3033626851,2020,review,AU,1
https://openalex.org/W3137091226,2021,article,DE,1
https://openalex.org/W2507235700,2016,article,US,1
https://openalex.org/W2800884068,2018,article,US,1
https://openalex.org/W2073396684,2005,article,US,1
https://openalex.org/W3155300077,2021,article,KR,1
https://openalex.org/W3198143713,2021,article,KR;US,2
https://openalex.org/W2117942199,2001,editorial,GB,1
https://openalex.org/W3187751556,2021,book-chapter,CH;QA,2
https://openalex.org/W2780529262,2018,review,AU;DE;NZ,3
https://openalex.org/W2787787644,2017,article,MO,1
https://openalex.org/W3088223138,2020,review,AE;ES;MA,3
https://openalex.org/W2756385527,2017,article,US,1
https://openalex.org/W3201470614,2021,article,AU;GB,2
https://openalex.org/W2006590257,2012,article,IL,1
https://openalex.org/W3094276725,2020,article,GB,1
https://openalex.org/W4220854739,2022,article,US,1
https://openalex.org/W2010698560,2010,article,US,1
https://openalex.org/W2994085241,2019,article,JP,1
https://openalex.org/W4309146360,2022,article,AU;NL,2
https://openalex.org/W3118447692,2021,article,JP,1
https://openalex.org/W3203333046,2021,article,AU,1
https://openalex.org/W3216835423,2021,review,US,1
https://openalex.org/W1976478189,2006,article,NA,0
https://openalex.org/W2036418928,2015,article,US,1
https://openalex.org/W2143380136,2010,article,AU;NL,2
https://openalex.org/W2042425571,2015,article,IL,1
https://openalex.org/W2990039068,2019,article,AU;CO,2
https://openalex.org/W2982072377,2019,review,AE;AU;BE;CH;CN;GB;KR;NL;NO;SG;US,11
https://openalex.org/W2044478216,2013,article,TR,1
https://openalex.org/W2127964365,2015,article,NA,0
https://openalex.org/W2273757243,2016,editorial,AU;US,2
https://openalex.org/W2999528979,2020,article,US,1
https://openalex.org/W4309163723,2022,article,CN,1
https://openalex.org/W2777272477,2017,book-chapter,US,1
https://openalex.org/W4226022979,2022,review,AU,1
https://openalex.org/W4308672130,2022,preprint,NA,0
https://openalex.org/W2515682654,2016,article,US,1
https://openalex.org/W2937444804,2019,book,NA,0
https://openalex.org/W4375862891,2023,article,PL,1
https://openalex.org/W2993873509,2019,review,US,1
https://openalex.org/W4366498198,2023,article,IN,1
https://openalex.org/W3016286841,2020,article,IN,1
https://openalex.org/W4376872703,2023,article,US,1
https://openalex.org/W4387745889,2023,article,IN,1
https://openalex.org/W3120224639,2020,review,US,1
https://openalex.org/W3026865292,2020,article,TW,1
https://openalex.org/W4396742745,2024,review,IR,1
https://openalex.org/W2968508357,2019,review,US,1
https://openalex.org/W4366550162,2023,article,AU,1
https://openalex.org/W2115148430,1995,article,KR;US,2
https://openalex.org/W4388197773,2023,review,AU,1
https://openalex.org/W4390585437,2024,article,BR;CA;IT;JO;LB;QA;SA;SY;TN;US,10
https://openalex.org/W4322742528,2023,article,PT,1
https://openalex.org/W4391542646,2024,article,DE;GB,2
https://openalex.org/W4396723664,2024,review,AU;MO;VN,3
https://openalex.org/W3083851563,2020,article,NA,0
https://openalex.org/W4391574955,2024,review,SG,1
https://openalex.org/W3092600108,2020,review,CA,1
https://openalex.org/W2153455616,1998,article,US,1
https://openalex.org/W4391554458,2024,article,GR,1
https://openalex.org/W3125045698,2021,review,GB,1
https://openalex.org/W4392616544,2024,article,US,1
https://openalex.org/W4392214056,2024,article,FR;LB,2
https://openalex.org/W4366779262,2023,review,FR,1
https://openalex.org/W4388540989,2023,article,US,1
https://openalex.org/W4401284225,2024,article,ET;NO,2
https://openalex.org/W4392581920,2024,article,EE;PT,2
https://openalex.org/W4387967473,2023,article,US,1
https://openalex.org/W1982938880,2012,article,US,1
https://openalex.org/W2806565062,2018,article,MY,1
https://openalex.org/W2025337856,2014,article,AU,1
https://openalex.org/W2885926752,2018,review,NL,1
https://openalex.org/W3012040941,2020,editorial,NA,0
https://openalex.org/W3036702223,2020,article,NA,0
https://openalex.org/W3015154553,2019,article,NA,0
https://openalex.org/W4385571397,2023,article,CA;US,2
https://openalex.org/W4398244881,2024,article,US,1
https://openalex.org/W4362663226,2023,letter,FR,1
https://openalex.org/W4396218868,2024,article,US,1
https://openalex.org/W4389388377,2023,article,AU;NL,2
https://openalex.org/W4391648862,2024,article,US,1
https://openalex.org/W4360891289,2023,preprint,NA,0
https://openalex.org/W4390722663,2024,review,NA,0
https://openalex.org/W4384457683,2023,preprint,IL;US,2
https://openalex.org/W4361019429,2023,preprint,NA,0
https://openalex.org/W1581839061,2004,book,NA,0
https://openalex.org/W4379470483,2023,review,SA,1
https://openalex.org/W4393353064,2024,article,CA;US,2
https://openalex.org/W4391995913,2024,article,US,1
https://openalex.org/W3138676254,2021,review,US,1
https://openalex.org/W1974089863,2007,review,CA;ES,2
https://openalex.org/W3211467008,2021,review,AE;EG;IN;MY;SA;US,6
https://openalex.org/W2079783432,2007,article,GB,1
https://openalex.org/W649822682,2004,book,NA,0
https://openalex.org/W3040912165,2020,book,NA,0
https://openalex.org/W4224940282,2022,review,AE;AU;GB;IN;QA,5
https://openalex.org/W2335045785,2007,article,US,1
https://openalex.org/W3130272805,2021,article,DE;IS,2
https://openalex.org/W2068010641,2006,article,US,1
https://openalex.org/W3163731260,2021,article,JP;US,2
https://openalex.org/W4392133781,2024,article,ES,1
https://openalex.org/W1541150436,2013,book-chapter,NA,0
https://openalex.org/W2003173542,2014,article,BE;FR,2
https://openalex.org/W4386732338,2023,article,SA,1
https://openalex.org/W4396733184,2024,review,NA,0
https://openalex.org/W2990128112,2019,article,ES,1
https://openalex.org/W2077971481,2014,article,US,1
https://openalex.org/W3133179228,2021,article,JP,1
https://openalex.org/W4283449551,2022,review,US,1
https://openalex.org/W4311180795,2022,article,JP,1
https://openalex.org/W4391228187,2024,article,AE;MY,2
https://openalex.org/W4384561835,2023,article,ZA,1
https://openalex.org/W4386527932,2023,review,PL;US,2
https://openalex.org/W4391575795,2024,article,US,1
https://openalex.org/W2938236692,2018,article,AU,1
https://openalex.org/W2324821434,1990,article,NA,0
https://openalex.org/W3125237169,2021,article,US,1
https://openalex.org/W2508537652,2016,book,NA,0
https://openalex.org/W2888563180,2018,book-chapter,AU;GB,2
https://openalex.org/W2911772936,2019,article,GB;IT,2
https://openalex.org/W3197776149,2021,article,FI,1
https://openalex.org/W4400380936,2024,article,JO,1
https://openalex.org/W3013156975,2020,article,FI,1
https://openalex.org/W4406110611,2025,article,DK,1
https://openalex.org/W3027749704,2020,article,HK,1
https://openalex.org/W1972297078,2014,article,ES,1
https://openalex.org/W4318966683,2022,review,NA,0
https://openalex.org/W4206054808,2022,article,DK,1
https://openalex.org/W4224919485,2022,article,TW,1
https://openalex.org/W2209827721,2016,article,NL,1
https://openalex.org/W1985215883,2014,article,ES,1
https://openalex.org/W4378384112,2023,article,CN,1
https://openalex.org/W4390877368,2023,article,NA,0
https://openalex.org/W2480957541,2012,book-chapter,NA,0
https://openalex.org/W2319078348,1968,article,NA,0
https://openalex.org/W3088017652,2020,review,US,1
https://openalex.org/W2113529926,1996,article,US,1
https://openalex.org/W2074884761,1991,article,NA,0
https://openalex.org/W4235092092,2006,book,US,1
https://openalex.org/W2169189741,2009,article,US,1
https://openalex.org/W2597376501,2017,review,NL;US,2
https://openalex.org/W2888679364,2018,article,BE;CA;CH;DE;LU;SI;US,7
https://openalex.org/W3082837871,2021,article,DE,1
https://openalex.org/W3012581557,2020,review,ES;GB;QA,3
https://openalex.org/W2113325369,2014,review,US,1
https://openalex.org/W1580730508,2000,article,GB,1
https://openalex.org/W2139073230,2010,article,NL,1
https://openalex.org/W2408999922,2016,article,NA,0
https://openalex.org/W3005228004,2020,article,CA;US,2
https://openalex.org/W2287875609,2016,article,NO,1
https://openalex.org/W3116417471,2020,review,CA;GB,2
https://openalex.org/W1518400982,2001,article,NA,0
https://openalex.org/W2974715296,2019,article,GB;US,2
https://openalex.org/W4388125501,2023,article,DE;ES;GB;IT;PL,5
https://openalex.org/W4408048937,2025,article,ES,1
https://openalex.org/W1966071955,2009,review,ES;US,2
https://openalex.org/W2034470887,2008,review,AT;DE,2
https://openalex.org/W2028650731,2013,article,AU,1
https://openalex.org/W3173559379,2021,article,AU,1
https://openalex.org/W2906881369,2019,article,US,1
https://openalex.org/W2579470765,2017,review,DE;NL,2
https://openalex.org/W4393100059,2024,article,ES,1
https://openalex.org/W2898885389,2018,article,GB,1
https://openalex.org/W3178408645,2021,article,LT;NL,2
https://openalex.org/W2977544898,2019,article,US,1
https://openalex.org/W3048895603,2020,article,LT,1
https://openalex.org/W4383649040,2023,book-chapter,NO,1
https://openalex.org/W2333301978,2014,article,US,1
https://openalex.org/W2520918793,2016,article,GB;US,2
https://openalex.org/W4298115636,2017,book-chapter,NA,0
https://openalex.org/W1988161,2012,review,US,1
https://openalex.org/W4390474551,2023,book-chapter,ES,1
https://openalex.org/W4401189700,2024,article,NA,0
https://openalex.org/W4402439351,2024,article,LK;NL,2
https://openalex.org/W1975999514,2000,article,US,1
https://openalex.org/W2394649,2008,book-chapter,NA,0
https://openalex.org/W4310729432,2022,article,NL,1
https://openalex.org/W4390474539,2023,book-chapter,ES,1
https://openalex.org/W2088113367,1995,article,NA,0
https://openalex.org/W3198548190,2021,article,NA,0
https://openalex.org/W4230619167,1971,article,NA,0
https://openalex.org/W2989812403,2019,book-chapter,NA,0
https://openalex.org/W3019000903,2020,preprint,CA,1
https://openalex.org/W3153424988,2021,review,NL,1
https://openalex.org/W3173393692,2021,article,CA;GB;NL;SG;US,5
https://openalex.org/W4288359828,2019,preprint,US,1
https://openalex.org/W3207900783,2021,review,AU;DE;US,3
https://openalex.org/W3140510786,2021,article,US,1
https://openalex.org/W4376132814,2023,review,AU;CR;GB;MY,4
https://openalex.org/W4360938479,2023,article,CH;NL;TW,3
https://openalex.org/W4297473183,2022,review,NL,1
https://openalex.org/W4220970489,2022,review,GR,1
https://openalex.org/W4386288524,2023,review,US,1
https://openalex.org/W3123497755,2021,article,US,1
https://openalex.org/W3213782894,2021,article,QA,1
https://openalex.org/W4313289426,2022,article,CA;FR;US,3
https://openalex.org/W3118964137,2021,article,DE;US,2
https://openalex.org/W4386020174,2023,article,US,1
https://openalex.org/W3171233877,2021,review,US,1
https://openalex.org/W3126897851,2021,article,NL,1
https://openalex.org/W3182171307,2021,article,DE,1
https://openalex.org/W4323900653,2023,article,CA;FR,2
https://openalex.org/W4319347179,2023,article,US,1
https://openalex.org/W4223453864,2022,review,IT,1
https://openalex.org/W4220976690,2022,article,GB,1
https://openalex.org/W4225396520,2022,article,HK,1
https://openalex.org/W4389358901,2023,article,NA,0
https://openalex.org/W4390636338,2024,article,GB,1
https://openalex.org/W4214536959,2022,article,US,1
https://openalex.org/W4224849966,2022,review,CA,1
https://openalex.org/W4391935997,2024,review,BR;PT,2
https://openalex.org/W3161083485,2021,book-chapter,NA,0
https://openalex.org/W4388672776,2023,review,GB;NO;US,3
https://openalex.org/W4393235672,2024,review,US,1
https://openalex.org/W4361291329,2023,article,SE,1
https://openalex.org/W4392057349,2024,article,NO,1
https://openalex.org/W4213423494,2022,book-chapter,US,1
https://openalex.org/W4381715657,2023,letter,GB,1
https://openalex.org/W4388929403,2023,article,CA,1
https://openalex.org/W4386254041,2023,article,NO,1
https://openalex.org/W4221127067,2022,article,AT,1
https://openalex.org/W4353015241,2023,review,NL;US,2
https://openalex.org/W4296801361,2022,article,NO,1
https://openalex.org/W4387038170,2023,review,AU,1
https://openalex.org/W4399302707,2024,article,CA;GB,2
https://openalex.org/W4399046530,2024,article,CH;US,2
https://openalex.org/W4328007192,2023,article,CH;US,2
https://openalex.org/W4389726417,2023,book-chapter,NA,0
https://openalex.org/W4289877737,2022,book-chapter,JP,1
https://openalex.org/W4399459991,2024,book-chapter,NL,1
https://openalex.org/W4396999937,2024,article,US,1
https://openalex.org/W4377993049,2023,article,DE;NL,2
https://openalex.org/W4399790131,2024,review,AU,1
https://openalex.org/W2000180876,2008,article,SA;US,2
https://openalex.org/W4387232979,2023,article,IL;US,2
https://openalex.org/W4380078608,2023,article,CL;ES;KR;MY;PK,5
https://openalex.org/W4392783116,2024,article,MY;PK,2
https://openalex.org/W4405211386,2024,article,AU;CN,2
https://openalex.org/W2738027267,2021,book,US,1
https://openalex.org/W4402467338,2024,article,US,1
https://openalex.org/W4214587503,2021,article,DK;FR,2
https://openalex.org/W4205501469,2022,article,DE,1
https://openalex.org/W4386168937,2023,review,IT,1
https://openalex.org/W4382681924,2023,article,EG,1
https://openalex.org/W4397007315,2024,article,NZ,1
https://openalex.org/W4399982769,2024,article,GB;NL,2
https://openalex.org/W3083104667,2020,article,CA,1
https://openalex.org/W4401439374,2024,article,CA;CM;ET;GH;SN;ZA,6
https://openalex.org/W4400937457,2024,review,AU;US,2
https://openalex.org/W4387139121,2023,article,GB,1
https://openalex.org/W4378193034,2023,article,NO;US,2
https://openalex.org/W4400468411,2024,article,IR,1
https://openalex.org/W4401506261,2024,review,US,1
https://openalex.org/W4400643405,2024,article,AU,1
https://openalex.org/W3114223759,2020,article,TH,1
https://openalex.org/W4409721641,2025,preprint,US,1
https://openalex.org/W4403812262,2024,article,GB,1
https://openalex.org/W4404395146,2024,article,GB,1
https://openalex.org/W4409336594,2025,article,GB,1
https://openalex.org/W4399998694,2024,article,US,1
https://openalex.org/W4404467218,2024,review,AU,1
https://openalex.org/W4393870639,2024,book-chapter,GB,1
https://openalex.org/W4399777474,2024,article,CN,1
https://openalex.org/W4409749586,2025,article,BE;GB,2
https://openalex.org/W4402659103,2024,article,BE;GB,2
https://openalex.org/W4283318600,2022,article,IE,1
https://openalex.org/W4408343938,2025,article,US,1
https://openalex.org/W4404171845,2024,article,DE;US,2
https://openalex.org/W4383213680,2023,article,BE;GB,2
https://openalex.org/W4386786857,2023,book-chapter,NA,0
https://openalex.org/W4409386655,2025,article,NA,0
https://openalex.org/W4205154813,2021,article,BR,1
https://openalex.org/W4404518509,2024,article,US,1
