author_id,n_citations_total,n_works,n_countries_cited,shannon_entropy,hhi,top_country,top_country_share,self_cite_rate,author_name,author_countries
https://openalex.org/A5080296686,134,8,23,2.2743409556525007,0.15760748496324348,US,0.2462686567164179,0.3786407766990291,Mikko Tolonen,FI
https://openalex.org/A5074002980,102,3,19,2.2699445866591876,0.17589388696655134,US,0.37254901960784315,0.1794871794871795,Patrick Reuter,FR
https://openalex.org/A5042206068,93,3,25,2.269089269040573,0.22580645161290322,US,0.45161290322580644,0.5675675675675675,Lior Shamir,US
https://openalex.org/A5074213110,39,4,13,2.263566076928511,0.1282051282051282,US,0.20512820512820512,0.29411764705882354,César González-Pérez,ES
https://openalex.org/A5009579756,104,4,19,2.2577782499756447,0.17474112426035504,US,0.3557692307692308,0.35802469135802467,Thorsten Ries,BE
https://openalex.org/A5010343514,64,5,15,2.254089688919433,0.1494140625,GB,0.25,0.06666666666666667,Gila Prebor,IL
https://openalex.org/A5006827595,78,3,17,2.2518552255066147,0.16633793556870477,GR,0.34615384615384615,0.4909090909090909,Pavlos Fafalios,GR
https://openalex.org/A5021702418,51,3,13,2.2510829891352064,0.12802768166089967,US,0.23529411764705882,0.5,Lynn Ransom,US
https://openalex.org/A5055529425,26,3,13,2.2450352741261774,0.14792899408284024,US,0.3076923076923077,0.4375,Wenyi Shang,US
https://openalex.org/A5007287346,93,6,18,2.2369895735838194,0.17007746560295992,US,0.34408602150537637,0.26666666666666666,Randa El Khatib,GB
https://openalex.org/A5032082399,81,3,17,2.235959383451265,0.16963877457704615,IL,0.345679012345679,0.5333333333333333,Shuly Wintner,IL
https://openalex.org/A5052407843,62,4,14,2.225593512459235,0.1550468262226847,US,0.3225806451612903,0.1875,Maciej Eder,PL
https://openalex.org/A5060774978,43,3,16,2.2240536119620335,0.1746890210924824,US,0.3488372093023256,0.13793103448275862,Jennifer Edmond,IE
https://openalex.org/A5074720526,52,3,17,2.2187588721715112,0.17233727810650887,US,0.34615384615384615,0.1794871794871795,Manuel Burghardt,DE
https://openalex.org/A5085060462,24,3,13,2.2174348734030462,0.1527777777777778,GB,0.2916666666666667,0.5333333333333333,Leif Isaksen,GB
https://openalex.org/A5019225012,181,3,31,2.2056559837186676,0.24874088092549068,CN,0.4696132596685083,0.5704697986577181,Kai Cui,CN
https://openalex.org/A5101788189,40,3,15,2.2028204056022815,0.165,CN,0.325,0.4642857142857143,Dongbo Wang,CN
https://openalex.org/A5101855592,67,3,17,2.2026622672665237,0.19536645132546224,US,0.40298507462686567,0.12280701754385964,Juan Luis Suárez,CA
https://openalex.org/A5002064856,37,3,13,2.201481926566869,0.14682249817384954,US,0.2702702702702703,0.35714285714285715,Sophia Yat Mei Lee,HK
https://openalex.org/A5024924150,37,3,13,2.201481926566869,0.14682249817384954,US,0.2702702702702703,0.35714285714285715,Chu‐Ren Huang,HK
https://openalex.org/A5075943427,84,3,24,2.1942312807953623,0.25538548752834467,US,0.4880952380952381,0.7068965517241379,Katherine Elkins,US
https://openalex.org/A5030771512,53,3,16,2.1941967064655183,0.17052331790672837,US,0.32075471698113206,0.5142857142857142,Richard Tzong‐Han Tsai,TW
https://openalex.org/A5006358945,89,3,20,2.1905679579389465,0.19429364979169297,US,0.34831460674157305,0.4307692307692308,Miriam Butt,DE
https://openalex.org/A5053739039,39,6,13,2.1902888131686535,0.1545036160420776,RS,0.3076923076923077,0.6153846153846154,Cvetana Krstev,RS
https://openalex.org/A5031562992,27,3,12,2.187795928847474,0.14677640603566527,US,0.25925925925925924,0.2608695652173913,Antal van den Bosch,IN;NL
https://openalex.org/A5079619886,139,3,20,2.187221037181161,0.191242689301796,US,0.381294964028777,0.6373626373626373,Thomas Funkhouser,US
https://openalex.org/A5045584156,40,3,14,2.1714480335182986,0.1725,US,0.35,0.17142857142857143,Takafumi Suzuki,JP
https://openalex.org/A5091887839,71,4,21,2.161566322970389,0.24062685975004958,US,0.4647887323943662,0.07692307692307693,Frédé́ric Kaplan,CH
https://openalex.org/A5058807988,263,12,27,2.1482372989802294,0.209038731223525,US,0.3193916349809886,0.4780701754385965,Claire Warwick,GB
https://openalex.org/A5007586603,27,3,12,2.1458803417391863,0.16323731138545952,DE,0.3333333333333333,0.5,Paul Molitor,DE
https://openalex.org/A5031643099,27,3,12,2.1458803417391863,0.16323731138545952,DE,0.3333333333333333,0.5,J. Ritter,DE
https://openalex.org/A5039993352,55,3,14,2.1282444543182324,0.17355371900826444,US,0.3090909090909091,0.34210526315789475,Nachum Dershowitz,IL
https://openalex.org/A5012058127,56,4,15,2.120788782204571,0.1836734693877551,GR,0.32142857142857145,0.3333333333333333,Kyriakos Sgarbas,GR
https://openalex.org/A5058881904,51,3,14,2.120315414550547,0.16647443291041908,US,0.29411764705882354,0.16216216216216217,Mirko Tavoni,IT
https://openalex.org/A5091818245,39,3,13,2.113412962022531,0.16239316239316237,US,0.2564102564102564,0.25,Melvin Wevers,NL
https://openalex.org/A5088769942,18,3,10,2.106170916206464,0.14814814814814814,US,0.2777777777777778,0.375,Peter Fornaro,CH
https://openalex.org/A5042788880,117,10,21,2.1014015553081795,0.23091533347943605,US,0.4444444444444444,0.5591397849462365,Patrick Juola,US
https://openalex.org/A5052638982,57,3,15,2.0943093222932267,0.185595567867036,US,0.3508771929824561,0.2,Rabea Kleymann,DE
https://openalex.org/A5033951837,34,3,12,2.088501619335465,0.17647058823529413,US,0.35294117647058826,0,Steven Coats,FI
https://openalex.org/A5015006173,26,4,11,2.0873137131368806,0.15976331360946747,CA,0.2692307692307692,0.38095238095238093,Susan Brown,CA
https://openalex.org/A5083792330,36,4,11,2.086043047337813,0.15123456790123457,GB,0.2222222222222222,0.3793103448275862,Øyvind Eide,DE
https://openalex.org/A5065920740,91,13,17,2.078755776548666,0.20130419031517935,NL,0.38461538461538464,0.4473684210526316,John Nerbonne,DE;NL
https://openalex.org/A5048483716,66,5,13,2.074851959305607,0.16161616161616163,US,0.25757575757575757,0.22807017543859648,Dirk Speelman,BE
https://openalex.org/A5077549322,85,7,22,2.0708225230183963,0.27501730103806227,US,0.5058823529411764,0.36764705882352944,Geoffrey Rockwell,CA
https://openalex.org/A5065304247,35,4,12,2.0644040716166137,0.17877551020408164,US,0.34285714285714286,0.21875,Nirmala Menon,IN
https://openalex.org/A5013934685,49,3,16,2.0637943986481457,0.23198667221990837,US,0.4489795918367347,0.55,Shlomo Argamon,US
https://openalex.org/A5066381309,60,3,16,2.0596389748694737,0.22388888888888892,US,0.43333333333333335,0.2857142857142857,Katrine Frøkjær Baunvig,DK
https://openalex.org/A5100383939,73,5,15,2.049017408423045,0.19497091386751736,US,0.3698630136986301,0.16393442622950818,John Lee,HK
https://openalex.org/A5055158857,25,3,10,2.0470505587205423,0.1648,US,0.32,0.3181818181818182,Susanna Allés Torrent,US
https://openalex.org/A5091515246,50,3,13,2.0435176791956504,0.18,NL,0.3,0.3953488372093023,Rik Hoekstra,NL
https://openalex.org/A5052468484,37,3,13,2.0194060254896256,0.20233747260774287,US,0.3783783783783784,0.20588235294117646,Tayebeh Mosavi Miangah,IR
https://openalex.org/A5009492089,91,12,10,2.0103228826202812,0.15855572998430142,US,0.27472527472527475,0.16216216216216217,Hartmut Ilsemann,DE
https://openalex.org/A5073358375,26,3,10,2.008545042253483,0.16568047337278108,US,0.2692307692307692,0.6428571428571429,Yair Neuman,IL
https://openalex.org/A5036940398,48,4,14,2.007894045761331,0.20572916666666666,FI,0.375,0.5454545454545454,Petri Leskinen,FI
https://openalex.org/A5010298238,82,5,17,2.0056877475473978,0.23170731707317072,US,0.4268292682926829,0.6909090909090909,Glenn Roe,AU;FR
https://openalex.org/A5078258583,48,3,14,1.9926270765765222,0.21961805555555558,US,0.4166666666666667,0.24324324324324326,Anna Foka,SE
https://openalex.org/A5007152557,24,4,9,1.9892700410931459,0.16319444444444445,US,0.2916666666666667,0.15,Desmond Schmidt,AU
https://openalex.org/A5089038869,18,3,8,1.9850531879046152,0.14814814814814814,US,0.2222222222222222,0.1875,Gimena del Río Riande,AR
https://openalex.org/A5106235159,74,3,14,1.9842263507756075,0.19905040175310446,IT,0.3108108108108108,0.43333333333333335,Marco Callieri,IT
https://openalex.org/A5072892826,31,5,12,1.9837309244940606,0.2174817898022893,RS,0.41935483870967744,0.6666666666666666,Mihailo Škorić,RS
https://openalex.org/A5067054454,59,3,14,1.9776228296371603,0.19735708129847743,US,0.3220338983050847,0.28,Marijn Koolen,NL
https://openalex.org/A5033553615,28,3,13,1.9741161932421967,0.24489795918367346,US,0.4642857142857143,0.5833333333333334,Laura Estill,CA
https://openalex.org/A5082727309,27,3,12,1.9695282762238673,0.21810699588477364,US,0.4074074074074074,0.25,Paul Gooding,GB
https://openalex.org/A5084258695,146,7,19,1.9400767870845297,0.2604616250703697,US,0.4726027397260274,0.373015873015873,Ray Siemens,GB
https://openalex.org/A5002272253,44,4,12,1.9389580514328637,0.2086776859504132,GR,0.3409090909090909,0.3488372093023256,Panagiotis Gakis,GR
https://openalex.org/A5110214161,44,4,12,1.9389580514328637,0.2086776859504132,GR,0.3409090909090909,0.3488372093023256,NA,NA
https://openalex.org/A5066176620,38,3,10,1.9339017035139392,0.1786703601108033,US,0.2631578947368421,0.28125,Dirk Geeraerts,BE
https://openalex.org/A5063529058,39,5,11,1.9335006044371355,0.2044707429322814,GB,0.358974358974359,0.47058823529411764,Arianna Ciula,GB
https://openalex.org/A5082796790,72,4,15,1.930564815320943,0.22839506172839508,US,0.4166666666666667,0.2777777777777778,Uta Hinrichs,GB
https://openalex.org/A5066842476,31,3,9,1.9204537278070406,0.17793964620187305,GB,0.2903225806451613,0.2692307692307692,Teemu Roos,FI
https://openalex.org/A5111880566,55,3,11,1.9092691491846137,0.20132231404958678,US,0.36363636363636365,0.20454545454545456,Yin Hei Kong,HK
https://openalex.org/A5024398674,47,4,13,1.9075248421392188,0.23585332729741965,IR,0.425531914893617,0.4878048780487805,Ali Abbasalizadeh,IR
https://openalex.org/A5026144330,55,3,13,1.9014107234040274,0.22247933884297524,US,0.4,0.38,Aatu Liimatta,FI
https://openalex.org/A5062184048,67,6,15,1.9010538174441833,0.2621964802851414,US,0.47761194029850745,0.5517241379310345,Lauren Tilton,US
https://openalex.org/A5065806480,34,3,12,1.8932345033278106,0.2231833910034602,GB,0.3235294117647059,0.39285714285714285,Andrew Hardie,GB
https://openalex.org/A5088097841,47,7,11,1.8924887099277656,0.20054323223177908,GB,0.3191489361702128,0.2857142857142857,Peter Robinson,CA
https://openalex.org/A5026521498,10,3,7,1.8866967846580784,0.16000000000000003,GB,0.2,0,Mats Fridlund,SE
https://openalex.org/A5061259426,48,3,12,1.8859563543335693,0.21788194444444445,US,0.375,0.5384615384615384,Anne Welsh,GB
https://openalex.org/A5072356600,62,7,11,1.880950061088115,0.20187304890738814,AU,0.3225806451612903,0.28,David L. Hoover,US
https://openalex.org/A5044532377,69,6,13,1.873205277328958,0.21571098508716655,GB,0.36231884057971014,0.3220338983050847,Christopher J. Howe,GB
https://openalex.org/A5049383736,74,5,16,1.8590203265235508,0.26406135865595326,US,0.4594594594594595,0.582089552238806,Susan Schreibman,NL
https://openalex.org/A5026122018,62,3,13,1.8443161714931309,0.24089490114464102,GB,0.41935483870967744,0.49056603773584906,Kieran O’Halloran,GB
https://openalex.org/A5048013031,41,3,12,1.8419707197927055,0.2444973230220107,US,0.4146341463414634,0.3125,Nils Reiter,DE
https://openalex.org/A5058785189,52,6,13,1.8400690803027724,0.2514792899408284,GB,0.4423076923076923,0.5217391304347826,Paul Rayson,GB
https://openalex.org/A5072394336,70,6,10,1.8336611459070593,0.20163265306122446,CA,0.2857142857142857,0.3389830508474576,Bárbara Bordalejo,BE
https://openalex.org/A5009885745,101,3,19,1.8333381056452027,0.28046269973532006,US,0.48514851485148514,0.18518518518518517,Robert Hogenraad,BE
https://openalex.org/A5049835651,42,4,12,1.8257665963528509,0.2800453514739229,US,0.5,0.8148148148148148,Rebecca Sutton Koeser,US
https://openalex.org/A5001301383,28,6,9,1.805711519829778,0.22193877551020408,NL,0.39285714285714285,0.4,William A. Kretzschmar,US
https://openalex.org/A5091329964,32,5,9,1.803719377768875,0.20703125,FI,0.3125,0.5,Eetu Mäkelä,FI
https://openalex.org/A5052850851,20,3,9,1.7990370595847087,0.24500000000000002,US,0.45,0.11764705882352941,Fotis Jannidis,DE
https://openalex.org/A5001653924,12,3,7,1.791759469228055,0.19444444444444442,SE,0.3333333333333333,0.4,Dana Dannélls,SE
https://openalex.org/A5082648063,12,3,7,1.791759469228055,0.19444444444444442,FI,0.3333333333333333,0.4,Leo Lahti,FI
https://openalex.org/A5038583917,30,3,9,1.782517193417579,0.2555555555555556,US,0.4666666666666667,0.7777777777777778,Benjamin Charles Germain Lee,US
https://openalex.org/A5063116902,55,4,12,1.781651917530117,0.23768595041322313,US,0.34545454545454546,0.3333333333333333,Terttu Nevalainen,FI
https://openalex.org/A5064230075,53,4,13,1.7716328126020642,0.3065147739409042,US,0.5283018867924528,0.6904761904761905,James E. Dobson,US
https://openalex.org/A5007926767,35,3,10,1.771387542484141,0.23755102040816328,GR,0.37142857142857144,0.38235294117647056,Christos Panagiotakopoulos,GR
https://openalex.org/A5027763845,92,7,16,1.7677253353965148,0.26299621928166356,US,0.42391304347826086,0.775,Stan Ruecker,US
https://openalex.org/A5102164664,17,3,8,1.756536739908486,0.23183391003460208,US,0.4117647058823529,0.4666666666666667,Sarah L. Jacobson,US
https://openalex.org/A5058967954,33,3,9,1.7538118981577668,0.25436179981634527,US,0.45454545454545453,0.16666666666666666,M. Eder,PL
https://openalex.org/A5000404764,58,4,12,1.7431850775122766,0.23959571938168847,US,0.3448275862068966,0.37254901960784315,Tanja Säily,FI
https://openalex.org/A5054581569,20,3,8,1.7297223415287142,0.25,FR,0.45,0.6470588235294118,Cyril Labbé,FR
https://openalex.org/A5037356570,31,3,9,1.7252142925524794,0.2570239334027055,US,0.45161290322580644,0.5833333333333334,Ana Jofré,US
https://openalex.org/A5067105930,31,3,9,1.7252142925524794,0.2570239334027055,US,0.45161290322580644,0.5833333333333334,Josh Cole,CA
https://openalex.org/A5086385685,29,3,8,1.7206206590333881,0.21759809750297265,GB,0.3103448275862069,0.32,Fazlı Can,US
https://openalex.org/A5108723775,29,3,8,1.7206206590333881,0.21759809750297265,GB,0.3103448275862069,0.32,Jon Patton,US
https://openalex.org/A5007426493,26,3,10,1.709026789844581,0.28994082840236685,US,0.5,0.19047619047619047,Richard Evans,GB
https://openalex.org/A5014351252,20,4,8,1.7078211625602204,0.235,US,0.35,0.3333333333333333,Hajime Murai,JP
https://openalex.org/A5033068052,15,4,8,1.7075391741350712,0.26222222222222225,US,0.4666666666666667,0.5833333333333334,Quinn Dombrowski,US
https://openalex.org/A5047504661,42,5,11,1.705883631414023,0.2675736961451247,US,0.42857142857142855,0.32432432432432434,Wilbert Heeringa,NL
https://openalex.org/A5013726665,34,4,10,1.7015532252983885,0.2750865051903114,US,0.47058823529411764,0.2413793103448276,Charlotte Gooskens,AU;NL
https://openalex.org/A5035847124,23,3,10,1.6957239262134831,0.3043478260869565,US,0.5217391304347826,0.6842105263157895,Clayton McCarl,US
https://openalex.org/A5088047776,51,4,9,1.6918873463507589,0.24490580545943866,US,0.39215686274509803,0.45454545454545453,Graeme Hirst,CA
https://openalex.org/A5042827302,46,4,15,1.6890527159367628,0.36389413988657854,US,0.5869565217391305,0.7297297297297297,Trevor Owens,US
https://openalex.org/A5006529599,12,3,6,1.6762349391347307,0.20833333333333331,US,0.3333333333333333,0.2222222222222222,Elena Spadini,IT;NL
https://openalex.org/A5060605626,18,3,7,1.6715308017791348,0.2345679012345679,US,0.3888888888888889,0.2857142857142857,Chikara Hashimoto,JP
https://openalex.org/A5024695613,30,3,9,1.6713787824732877,0.2888888888888889,US,0.5,0.23076923076923078,Jedrzej Rybicki,PL
https://openalex.org/A5027417114,25,3,7,1.6568354814586204,0.23840000000000003,US,0.4,0.2631578947368421,Andrew Piper,CA
https://openalex.org/A5026514658,45,4,11,1.6560998790189896,0.2938271604938271,US,0.4888888888888889,0.8292682926829268,Teresa Dobson,CA
https://openalex.org/A5045067400,67,5,11,1.6150978882995997,0.3080864335041212,US,0.5074626865671642,0.5573770491803278,Matthew L. Jockers,US
https://openalex.org/A5064159344,75,3,13,1.6140270887485793,0.3386666666666666,US,0.5466666666666666,0.7681159420289855,Adam Kilgarriff,GB
https://openalex.org/A5075985782,36,3,10,1.6008236982712511,0.3209876543209877,GB,0.5277777777777778,0.5757575757575758,Christopher Donaldson,GB
https://openalex.org/A5081317103,30,3,9,1.561824120320596,0.32666666666666666,US,0.5333333333333333,0.21739130434782608,Oliver Hellwig,DE
https://openalex.org/A5052738299,25,4,8,1.5523915123194278,0.31520000000000004,US,0.52,0.19047619047619047,Jean‐Gabriel Ganascia,FR
https://openalex.org/A5017464054,99,3,15,1.549170992651883,0.370880522395674,US,0.5757575757575758,0.8,Martha Palmer,US
https://openalex.org/A5109829072,21,3,7,1.5377034978212434,0.27437641723356004,ES,0.38095238095238093,0.6,Marí­a Teresa,ES
https://openalex.org/A5025110478,206,7,19,1.5360188257269376,0.40371382788198695,IR,0.616504854368932,0.7635135135135135,Mohammad Reza Mahmoudi,IR
https://openalex.org/A5089679677,34,5,10,1.5295189491982684,0.370242214532872,US,0.5882352941176471,0.6333333333333333,Christopher W. Forstall,US
https://openalex.org/A5091596000,16,3,6,1.511086176073611,0.265625,GB,0.375,0.23076923076923078,Elena Pierazzo,FR
https://openalex.org/A5035784772,42,4,10,1.5054323465259496,0.3605442176870748,US,0.5714285714285714,0.6666666666666666,Taylor Arnold,US
https://openalex.org/A5076490754,62,3,12,1.499529771499814,0.35796045785639957,US,0.5483870967741935,0.24561403508771928,Willard McCarty,GB
https://openalex.org/A5041206900,42,4,8,1.4872250539685077,0.30498866213151926,US,0.42857142857142855,0.8125,Gabriel Egan,GB
https://openalex.org/A5056069205,28,5,8,1.4763552442927759,0.336734693877551,US,0.5357142857142857,0.20833333333333334,John Bradley,GB
https://openalex.org/A5044280576,28,3,6,1.4493727697931693,0.3086734693877551,US,0.5,0.7142857142857143,Francis Bond,JP;US
https://openalex.org/A5062272413,28,3,6,1.4493727697931693,0.3086734693877551,US,0.5,0.7142857142857143,Takaaki Tanaka,JP
https://openalex.org/A5113436361,29,5,8,1.4295121128058506,0.32223543400713434,GB,0.41379310344827586,0.2222222222222222,Matthew Spencer,CA;GB
https://openalex.org/A5038251371,25,5,6,1.4205580376792548,0.32480000000000003,FI,0.52,0.5833333333333334,Esko Ikkala,FI
https://openalex.org/A5039457717,22,3,5,1.3884492798585997,0.28512396694214875,US,0.4090909090909091,0,Itay Marienberg-Milikowsky,DE
https://openalex.org/A5038638955,24,3,8,1.3481959185755505,0.4166666666666667,US,0.625,0.7142857142857143,Matthew Wilkens,US
https://openalex.org/A5045001481,31,3,7,1.3465696245975467,0.3381893860561915,US,0.45161290322580644,0.4074074074074074,Ying Yuan,CN
https://openalex.org/A5013593821,20,3,8,1.328515191203992,0.44000000000000006,US,0.65,0.8125,Mark Algee‐Hewitt,US
https://openalex.org/A5081749669,20,3,5,1.327362863420189,0.31,US,0.45,0.3125,Lynne Siemens,CA
https://openalex.org/A5059270696,15,3,6,1.297295830625819,0.39555555555555555,US,0.6,0.6428571428571429,Luís Meneses,CA
https://openalex.org/A5082314059,15,3,5,1.2868726303980162,0.3511111111111111,GB,0.5333333333333333,0.25,Kyle Dase,CA
https://openalex.org/A5110322074,27,4,7,1.2552406195393244,0.4293552812071331,US,0.6296296296296297,0.7391304347826086,Stéfan Sinclair,CA
https://openalex.org/A5012007074,37,3,5,1.1911904431174511,0.36888239590942296,US,0.4864864864864865,0.8928571428571429,Santiago Segarra,US
https://openalex.org/A5078862959,37,3,5,1.1911904431174511,0.36888239590942296,US,0.4864864864864865,0.8928571428571429,Alejandro Ribeiro,US
https://openalex.org/A5091474691,37,3,5,1.1911904431174511,0.36888239590942296,US,0.4864864864864865,0.8928571428571429,Mark Eisen,US
https://openalex.org/A5033031761,10,3,4,1.0888999753452238,0.42,US,0.6,0.1,Andrew Wilson,GB
https://openalex.org/A5067289531,124,3,7,1.071120551048931,0.49401664932362116,IR,0.6774193548387096,0.7441860465116279,Kim-Hung Pho,VN
https://openalex.org/A5034613088,26,3,6,0.9796281737843014,0.5532544378698224,US,0.7307692307692307,0.8260869565217391,Neil Coffee,US
https://openalex.org/A5028971617,15,3,3,0.8823109245150755,0.4488888888888889,US,0.5333333333333333,0.6153846153846154,Bethany Nowviskie,US
https://openalex.org/A5086934220,34,3,7,0.868304943932727,0.6384083044982698,US,0.7941176470588235,0.9,David Mimno,US
https://openalex.org/A5080702364,52,6,5,0.7607676584084144,0.6005917159763313,GB,0.75,0.7959183673469388,Ian Gregory,GB
