citing_country,n_citations,n_citing_works,endogenous_any_n,endogenous_maj_n,scr_any,scr_majority,n_countries_cited,shannon_entropy,hhi,expected_scr,excess_endogeneity_any,excess_endogeneity_maj,endogeneity_ratio_any,endogeneity_ratio_maj,meets_threshold,z_score_any,p_value_any
EG,407,30,58,8,0.14250614250614252,0.019656019656019656,70,3.245611661710537,0.08896859581799671,0.0016082242111969517,0.14089791829494558,0.018047795444822705,88.61086751086752,12.222188622188622,TRUE,67.45042420442294,0
BG,403,31,140,17,0.34739454094292804,0.04218362282878412,61,3.2717704475568397,0.07224385194095308,0.0010144183486011542,0.3463801225943269,0.04116920448018297,342.4568782908673,41.58404950674817,TRUE,213.76556037566402,0
CO,383,25,76,30,0.19843342036553524,0.0783289817232376,56,2.9582385531763524,0.10238001017581548,0.0012865793689575615,0.19714684099657767,0.07704240235428005,154.23332998594094,60.881577626029326,TRUE,111.42513946140014,0
KZ,341,16,12,3,0.03519061583577713,0.008797653958944282,71,3.356623875929341,0.07825278490384119,1.7319337659044097e-4,0.03501742245918669,0.008624460582353841,203.18684541265188,50.79671135316297,TRUE,61.75274070023966,0
DZ,334,18,46,22,0.1377245508982036,0.0658682634730539,51,3.0963632201097497,0.08072763235417894,6.185477735372891e-4,0.1371060031246663,0.06524971569951661,222.65790419161678,106.48856287425151,TRUE,99.20776438147709,0
UA,305,42,63,26,0.20655737704918034,0.08524590163934426,65,3.31256721330878,0.07105511874359026,8.350394942753404e-4,0.205722337554905,0.08441086214506892,247.36240437158472,102.0860716454159,TRUE,130.91973886625541,0
UZ,288,6,45,3,0.15625,0.010416666666666666,56,3.2702098077651165,0.0680045351473923,1.1752407697208494e-4,0.15613247592302792,0.01029914258969458,1329.514802631579,88.63432017543859,TRUE,277.32964822607846,0
LV,273,31,59,4,0.21611721611721613,0.014652014652014652,46,2.940821719026761,0.09304738844690419,4.7009630788833975e-4,0.2156471198093278,0.014181918344126312,459.729660690187,31.168112589165222,TRUE,163.62019755862013,0
MA,270,23,22,13,0.08148148148148149,0.04814814814814815,58,3.3523481645215623,0.0673803569829362,8.226685388045946e-4,0.08065881294267689,0.04732547960934355,99.04533556112504,58.52678919521024,TRUE,41.11682551664086,0
JO,241,20,43,18,0.17842323651452283,0.07468879668049792,53,2.8237992822383244,0.13579278719951202,0.0011937972029269681,0.17722943931159585,0.07349499947757096,149.45858147184657,62.564057360307864,TRUE,83.58189261596645,0
PH,236,21,27,6,0.11440677966101695,0.025423728813559324,67,3.4391062614025345,0.06816120596289481,6.680315954202723e-4,0.11373874806559668,0.024755697218139052,171.2595338983051,38.05767419962336,TRUE,67.93029419873139,0
KE,228,10,54,17,0.23684210526315788,0.07456140350877193,68,3.368925035302957,0.07222942093869539,5.999913403311705e-4,0.2362421139228267,0.07396141216844075,394.7425393380358,124.27079942123349,TRUE,144.32707366834794,0
TN,222,15,40,13,0.18018018018018017,0.05855855855855856,52,3.086863849407828,0.08672755624860772,6.185477735372891e-4,0.17956163240664288,0.05794001078502127,291.2954954954955,94.67103603603604,TRUE,112.22088277335182,0
NA,209,8,76,25,0.36363636363636365,0.11961722488038277,47,2.943004105721506,0.0847953216374269,2.474191094149157e-4,0.36338894452694875,0.11936980577096785,1469.7181818181816,483.459928229665,TRUE,281.7944206449909,0
EC,198,10,50,8,0.25252525252525254,0.04040404040404041,45,2.8635899419866213,0.11889285524002345,4.886527410944584e-4,0.2520365997841581,0.03991538766294595,516.778544943102,82.68456719089632,TRUE,145.38028906622657,0
PE,192,16,32,3,0.16666666666666666,0.015625,46,3.0409977826797436,0.09022556390977443,6.30918729008035e-4,0.16603574793765863,0.014994081270991964,264.16503267973854,24.765471813725487,TRUE,88.91300163341958,0
CU,190,7,95,3,0.5,0.015789473684210527,45,3.091721553256969,0.08167481868780571,2.226771984734241e-4,0.4997773228015266,0.015566796485737102,2245.402777777778,70.90745614035087,TRUE,523.7485916217768,0
PS,148,5,17,1,0.11486486486486487,0.006756756756756757,43,2.8739598263765727,0.1337487455949964,1.2989503244283072e-4,0.11473496983242204,0.006626861724313926,884.2898970398971,52.017052767052775,TRUE,118.35697564358544,0
LK,131,8,23,1,0.17557251908396945,0.007633587786259542,31,2.753742405448594,0.10191358024691359,4.6391083015296687e-4,0.1751086082538165,0.007169676956106575,378.46178117048345,16.454860050890584,TRUE,92.98630807106917,0
KW,126,7,43,6,0.3412698412698413,0.047619047619047616,44,2.8777532721487824,0.14964329958562944,3.649431863870006e-4,0.34090489808345426,0.047254104432660614,935.1314231907452,130.48345439870863,TRUE,229.63750167527806,0
