citing_country,citing_year,n_citations,scr_any,scr_majority,expected_scr,excess_scr_any
IN,2018,99,0.12121212121212122,0.1111111111111111,0.014276082613240634,0.10693603859888058
IN,2019,36,0.08333333333333333,0.08333333333333333,0.014276082613240634,0.0690572507200927
IN,2020,18,0.05555555555555555,0,0.014276082613240634,0.04127947294231492
IN,2021,16,0.125,0.0625,0.014276082613240634,0.11072391738675937
IN,2022,184,0.059782608695652176,0.005434782608695652,0.014276082613240634,0.04550652608241154
IN,2023,206,0.1407766990291262,0.09223300970873786,0.014276082613240634,0.12650061641588556
IN,2024,145,0.1724137931034483,0.13793103448275862,0.014276082613240634,0.15813771049020764
IN,2025,187,0.28342245989304815,0.09090909090909091,0.014276082613240634,0.2691463772798075
IR,2013,24,0.125,0.125,0.0036679882970761246,0.12133201170292388
IR,2014,110,0.22727272727272727,0.22727272727272727,0.0036679882970761246,0.22360473897565114
IR,2015,33,0.06060606060606061,0.06060606060606061,0.0036679882970761246,0.05693807230898448
IR,2016,28,0.42857142857142855,0.42857142857142855,0.0036679882970761246,0.42490344027435245
IR,2017,37,0.08108108108108109,0.08108108108108109,0.0036679882970761246,0.07741309278400496
IR,2018,66,0.25757575757575757,0.22727272727272727,0.0036679882970761246,0.2539077692786814
IR,2019,151,0.48344370860927155,0.11258278145695365,0.0036679882970761246,0.4797757203121954
IR,2020,160,0.625,0.075,0.0036679882970761246,0.6213320117029238
IR,2021,17,0.17647058823529413,0.17647058823529413,0.0036679882970761246,0.172802599938218
IR,2022,81,0.13580246913580246,0.13580246913580246,0.0036679882970761246,0.13213448083872634
IR,2023,52,0.19230769230769232,0.038461538461538464,0.0036679882970761246,0.1886397040106162
IR,2024,45,0.044444444444444446,0.044444444444444446,0.0036679882970761246,0.04077645614736832
IR,2025,44,0.11363636363636363,0.06818181818181818,0.0036679882970761246,0.10996837533928751
IT,2007,26,0.11538461538461539,0.07692307692307693,0.040935491652697796,0.07444912373191759
IT,2008,46,0.2608695652173913,0.2391304347826087,0.040935491652697796,0.2199340735646935
IT,2009,9,0.5555555555555556,0.1111111111111111,0.040935491652697796,0.5146200639028577
IT,2010,55,0.32727272727272727,0.05454545454545454,0.040935491652697796,0.2863372356200295
IT,2011,133,0.6165413533834586,0.09022556390977443,0.040935491652697796,0.5756058617307608
IT,2012,95,0.25263157894736843,0.25263157894736843,0.040935491652697796,0.21169608729467063
IT,2013,61,0.47540983606557374,0.21311475409836064,0.040935491652697796,0.43447434441287597
IT,2014,126,0.3492063492063492,0.3333333333333333,0.040935491652697796,0.3082708575536514
IT,2015,460,0.30869565217391304,0.1673913043478261,0.040935491652697796,0.26776016052121526
IT,2016,228,0.17105263157894737,0.14912280701754385,0.040935491652697796,0.13011713992624957
IT,2017,450,0.3488888888888889,0.22666666666666666,0.040935491652697796,0.30795339723619114
IT,2018,531,0.2278719397363465,0.10357815442561205,0.040935491652697796,0.1869364480836487
IT,2019,207,0.2463768115942029,0.10144927536231885,0.040935491652697796,0.2054413199415051
IT,2020,476,0.24579831932773108,0.10504201680672269,0.040935491652697796,0.20486282767503328
IT,2021,576,0.2569444444444444,0.1440972222222222,0.040935491652697796,0.21600895279174662
IT,2022,606,0.36468646864686466,0.14356435643564355,0.040935491652697796,0.3237509769941669
IT,2023,593,0.28836424957841483,0.16526138279932545,0.040935491652697796,0.24742875792571703
IT,2024,708,0.3898305084745763,0.21610169491525424,0.040935491652697796,0.3488950168218785
IT,2025,483,0.2753623188405797,0.10559006211180125,0.040935491652697796,0.2344268271878819
JP,2007,30,0.4,0.13333333333333333,0.017535829379782146,0.38246417062021787
JP,2008,15,0.4666666666666667,0.06666666666666667,0.017535829379782146,0.4491308372868845
JP,2009,11,0.09090909090909091,0.09090909090909091,0.017535829379782146,0.07337326152930876
JP,2010,3,0,0,0.017535829379782146,-0.017535829379782146
JP,2011,2,0,0,0.017535829379782146,-0.017535829379782146
JP,2012,26,0.07692307692307693,0.07692307692307693,0.017535829379782146,0.05938724754329478
JP,2013,1,0,0,0.017535829379782146,-0.017535829379782146
JP,2014,2,0,0,0.017535829379782146,-0.017535829379782146
JP,2015,81,0.2222222222222222,0.20987654320987653,0.017535829379782146,0.20468639284244006
JP,2016,2,0,0,0.017535829379782146,-0.017535829379782146
JP,2017,19,0.3157894736842105,0.3157894736842105,0.017535829379782146,0.29825364430442836
JP,2018,47,0.1276595744680851,0.06382978723404255,0.017535829379782146,0.11012374508830294
JP,2019,46,0.08695652173913043,0.08695652173913043,0.017535829379782146,0.06942069235934828
JP,2020,75,0.24,0.06666666666666667,0.017535829379782146,0.22246417062021784
JP,2021,90,0.2111111111111111,0.044444444444444446,0.017535829379782146,0.19357528173132896
JP,2022,140,0.17142857142857143,0.07857142857142857,0.017535829379782146,0.15389274204878928
JP,2023,99,0.15151515151515152,0.04040404040404041,0.017535829379782146,0.13397932213536937
JP,2024,84,0.09523809523809523,0.05952380952380952,0.017535829379782146,0.07770226585831308
JP,2025,148,0.20945945945945946,0.04054054054054054,0.017535829379782146,0.1919236300796773
KR,2007,5,0,0,0.008486475452931607,-0.008486475452931607
KR,2014,52,0.4230769230769231,0,0.008486475452931607,0.41459044762399144
KR,2016,17,0.058823529411764705,0.058823529411764705,0.008486475452931607,0.050337053958833096
KR,2017,24,0.4166666666666667,0,0.008486475452931607,0.40818019121373506
KR,2018,62,0.016129032258064516,0.016129032258064516,0.008486475452931607,0.007642556805132908
KR,2019,104,0.125,0.09615384615384616,0.008486475452931607,0.1165135245470684
KR,2020,111,0.3783783783783784,0.06306306306306306,0.008486475452931607,0.36989190292544677
KR,2021,101,0.19801980198019803,0.019801980198019802,0.008486475452931607,0.18953332652726643
KR,2022,99,0.20202020202020202,0.16161616161616163,0.008486475452931607,0.19353372656727041
KR,2023,142,0.24647887323943662,0.056338028169014086,0.008486475452931607,0.23799239778650502
KR,2024,52,0.40384615384615385,0.34615384615384615,0.008486475452931607,0.3953596783932222
KR,2025,204,0.13725490196078433,0.0196078431372549,0.008486475452931607,0.12876842650785272
KZ,2024,94,0.0851063829787234,0.010638297872340425,1.7319337659044097e-4,0.08493318960213296
KZ,2025,25,0.04,0.04,1.7319337659044097e-4,0.03982680662340956
LU,2015,6,0,0,0.0010206038263365271,-0.0010206038263365271
LU,2019,85,0.16470588235294117,0,0.0010206038263365271,0.16368527852660464
LU,2020,55,0.12727272727272726,0.05454545454545454,0.0010206038263365271,0.12625212344639072
LU,2021,167,0.15568862275449102,0.011976047904191617,0.0010206038263365271,0.1546680189281545
LU,2022,234,0.06837606837606838,0.05982905982905983,0.0010206038263365271,0.06735546454973186
LU,2023,95,0.09473684210526316,0.06315789473684211,0.0010206038263365271,0.09371623827892664
LU,2024,8,0.25,0,0.0010206038263365271,0.24897939617366346
MA,2008,22,0.09090909090909091,0.09090909090909091,8.226685388045946e-4,0.09008642237028631
MA,2017,15,0.13333333333333333,0.13333333333333333,8.226685388045946e-4,0.13251066479452875
MA,2018,73,0.0273972602739726,0.0136986301369863,8.226685388045946e-4,0.026574591735168008
MA,2022,27,0.07407407407407407,0.07407407407407407,8.226685388045946e-4,0.07325140553526947
MA,2023,2,0,0,8.226685388045946e-4,-8.226685388045946e-4
MA,2024,2,0.5,0,8.226685388045946e-4,0.4991773314611954
MO,2016,4,0,0,8.041121055984759e-4,-8.041121055984759e-4
MO,2021,6,0,0,8.041121055984759e-4,-8.041121055984759e-4
MO,2022,12,0,0,8.041121055984759e-4,-8.041121055984759e-4
MO,2024,33,0.21212121212121213,0,8.041121055984759e-4,0.21131710001561366
MO,2025,63,0.15873015873015872,0,8.041121055984759e-4,0.15792604662456025
MX,2011,2,0.5,0,0.0035133513536918025,0.4964866486463082
MX,2012,2,0,0,0.0035133513536918025,-0.0035133513536918025
MX,2014,1,0,0,0.0035133513536918025,-0.0035133513536918025
MX,2015,10,0,0,0.0035133513536918025,-0.0035133513536918025
MX,2016,33,0.12121212121212122,0.09090909090909091,0.0035133513536918025,0.11769876985842942
MX,2017,4,0,0,0.0035133513536918025,-0.0035133513536918025
MX,2019,105,0.18095238095238095,0.0380952380952381,0.0035133513536918025,0.17743902959868915
MX,2020,53,0.07547169811320754,0.018867924528301886,0.0035133513536918025,0.07195834675951575
MX,2021,11,0.5454545454545454,0.2727272727272727,0.0035133513536918025,0.5419411941008536
MX,2022,34,0.029411764705882353,0.029411764705882353,0.0035133513536918025,0.02589841335219055
MX,2023,32,0.59375,0.0625,0.0035133513536918025,0.5902366486463082
MX,2024,41,0,0,0.0035133513536918025,-0.0035133513536918025
MX,2025,26,0.2692307692307692,0.038461538461538464,0.0035133513536918025,0.2657174178770774
MY,2014,62,0.08064516129032258,0.016129032258064516,0.004348390847967142,0.07629677044235543
MY,2015,51,0.09803921568627451,0.0392156862745098,0.004348390847967142,0.09369082483830736
MY,2016,4,0.25,0.25,0.004348390847967142,0.24565160915203285
MY,2017,7,0,0,0.004348390847967142,-0.004348390847967142
MY,2018,36,0.05555555555555555,0.05555555555555555,0.004348390847967142,0.05120716470758841
MY,2021,77,0.22077922077922077,0.03896103896103896,0.004348390847967142,0.21643082993125362
MY,2022,49,0.04081632653061224,0,0.004348390847967142,0.0364679356826451
MY,2023,14,0,0,0.004348390847967142,-0.004348390847967142
